A1,A2,A3,A4,A5,heat,time
21.68,21.19,21.58,22.07,21.87,0.0,5942.0
21.58,21.0,21.68,22.17,21.87,0.0,5982.0
21.58,21.29,21.87,22.07,21.87,0.0,6021.0
21.78,21.09,21.78,21.97,21.68,0.0,6061.0
21.58,21.0,21.58,22.17,21.68,0.0,6099.0
21.48,21.0,21.68,22.17,21.87,0.0,6139.0
21.48,21.09,21.58,22.27,21.78,0.0,6179.0
21.68,21.29,21.68,22.07,21.97,0.0,6218.0
21.68,21.19,21.68,21.97,21.78,0.0,6258.0
21.68,21.29,21.48,22.36,21.97,0.0,6297.0
21.58,21.0,21.39,22.17,21.78,0.0,6337.0
21.68,21.09,21.68,21.97,21.87,0.0,6377.0
21.58,21.09,21.97,22.07,22.07,0.0,6416.0
21.68,21.0,21.68,22.07,21.78,0.0,6456.0
21.68,21.29,21.78,22.27,21.87,0.0,6495.0
21.68,21.09,21.68,22.17,21.78,0.0,6535.0
21.58,21.0,21.48,22.17,21.87,0.0,6574.0
21.39,21.0,21.78,22.17,21.78,0.0,6614.0
21.39,20.9,21.58,22.27,21.87,0.0,6653.0
21.68,21.29,21.78,21.97,21.58,0.0,6692.0
21.48,21.0,21.68,22.17,21.87,0.0,6732.0
21.68,21.29,21.68,22.17,21.87,0.0,6771.0
21.68,21.0,21.78,21.87,21.87,0.0,6811.0
21.48,21.09,21.78,22.17,21.78,0.0,6851.0
21.58,20.9,21.78,22.17,21.97,0.0,6890.0
21.58,21.29,21.68,22.17,21.78,0.0,6930.0
21.87,21.29,21.68,22.17,21.78,0.0,6969.0
21.78,21.09,21.87,21.97,21.78,0.0,7009.0
21.48,21.0,21.78,22.07,21.78,0.0,7049.0
21.68,21.09,21.87,21.97,21.87,0.0,7088.0
21.58,20.9,21.68,22.27,21.87,0.0,7128.0
21.68,21.39,21.68,22.07,21.97,0.0,7166.0
21.58,21.09,21.58,22.17,21.78,0.0,7206.0
21.68,21.29,21.87,22.17,21.68,0.0,7246.0
21.58,21.0,21.78,22.27,21.97,0.0,7285.0
21.58,21.0,21.48,22.17,21.78,0.0,7325.0
21.48,21.0,21.58,22.17,21.68,0.0,7364.0
21.58,21.09,21.97,21.97,22.07,0.0,7404.0
21.58,20.9,21.68,22.17,21.87,0.0,7444.0
21.68,21.09,21.58,22.17,21.78,0.0,7483.0
21.58,21.0,21.78,22.17,21.68,0.0,7523.0
21.48,20.9,21.78,22.17,21.78,0.0,7562.0
21.68,21.09,21.87,22.17,21.87,0.0,7602.0
21.48,21.09,21.68,21.97,21.58,0.0,7642.0
21.58,21.0,21.78,22.07,21.78,0.0,7681.0
21.78,21.0,21.78,22.17,21.78,0.0,7720.0
21.48,21.09,21.68,22.07,21.87,0.0,7759.0
21.58,21.19,21.58,21.97,21.87,0.0,7799.0
21.68,21.29,21.58,21.97,21.78,0.0,7838.0
21.58,21.0,21.58,22.17,21.87,0.0,7878.0
21.48,21.09,21.68,21.87,21.87,0.0,7918.0
21.58,21.09,21.68,22.07,21.78,0.0,7957.0
21.58,21.29,21.58,22.17,21.78,0.0,7997.0
21.68,21.29,21.97,22.07,21.97,0.0,8036.0
21.48,20.9,21.78,22.17,22.07,0.0,8076.0
21.58,21.09,21.58,22.07,21.68,0.0,8116.0
21.48,20.9,21.68,22.17,21.78,0.0,8155.0
21.48,20.9,21.78,22.27,21.87,0.0,8195.0
21.68,21.0,21.68,21.97,21.97,0.0,8233.0
21.58,21.29,21.58,21.97,21.87,0.0,8273.0
21.58,21.29,21.68,21.97,21.87,0.0,8313.0
21.58,20.9,21.58,22.17,21.87,0.0,8352.0
21.58,21.19,21.58,22.07,22.17,0.0,8392.0
21.68,21.09,21.78,22.07,21.78,0.0,8431.0
21.48,20.9,21.68,22.17,21.87,0.0,8471.0
21.58,21.0,21.78,22.27,21.78,0.0,8511.0
21.58,21.19,21.78,22.27,21.78,0.0,8550.0
21.39,21.09,21.48,22.17,21.68,0.0,8590.0
21.68,21.29,21.68,22.27,22.17,0.0,8629.0
