A1,A2,A3,A4,A5,heat,time
19.53,19.14,19.82,20.31,19.92,1.0,14596.0
19.53,18.95,19.73,20.41,20.02,1.0,14637.0
19.43,19.24,19.73,20.12,20.02,1.0,14676.0
19.82,19.34,19.82,20.31,20.02,1.0,14717.0
19.73,19.24,19.53,20.31,19.82,1.0,14757.0
19.73,19.24,19.73,20.31,19.82,1.0,14798.0
19.53,18.85,19.73,20.21,19.82,1.0,14839.0
19.82,18.95,19.53,20.31,19.82,1.0,14879.0
19.53,19.04,19.92,20.31,20.02,1.0,14920.0
19.53,19.14,19.82,20.21,20.02,1.0,14960.0
19.73,19.24,19.53,20.12,20.02,1.0,15001.0
19.43,19.14,19.82,20.02,20.12,1.0,15042.0
19.73,19.14,19.73,20.41,20.02,1.0,15082.0
19.43,18.95,19.63,20.12,19.92,1.0,15123.0
19.73,19.14,19.73,20.12,20.02,1.0,15164.0
19.73,19.14,19.63,20.31,19.82,1.0,15204.0
19.53,19.04,19.73,19.92,19.82,1.0,15245.0
19.43,18.95,19.63,20.21,19.92,1.0,15285.0
19.53,19.34,19.73,20.21,20.21,1.0,15326.0
19.43,19.24,19.63,20.12,20.21,1.0,15367.0
19.53,18.95,19.63,20.21,20.02,1.0,15407.0
19.53,19.24,19.73,20.31,19.92,1.0,15448.0
19.53,19.04,19.82,20.41,19.92,1.0,15488.0
19.34,18.95,19.53,20.31,19.92,1.0,15528.0
19.63,19.04,19.63,20.21,20.02,1.0,15569.0
19.63,19.24,19.92,20.21,19.82,1.0,15609.0
19.24,19.24,19.63,20.21,20.12,1.0,15650.0
19.63,19.24,19.63,20.21,19.92,1.0,15690.0
19.63,19.04,19.92,20.41,20.21,1.0,15731.0
19.53,18.85,19.73,20.02,20.21,1.0,15772.0
19.43,19.04,19.63,20.21,20.02,1.0,15812.0
19.43,19.04,19.92,20.12,19.92,1.0,15853.0
19.34,19.24,19.73,20.21,20.21,1.0,15893.0
19.34,19.04,19.82,20.12,19.82,1.0,15934.0
19.34,19.04,19.82,20.12,20.02,1.0,15975.0
19.53,19.14,19.53,20.41,20.12,1.0,16015.0
19.73,19.14,19.53,20.12,20.12,1.0,16056.0
19.63,18.85,19.63,20.12,20.02,1.0,16097.0
19.53,19.04,19.53,20.12,20.02,1.0,16137.0
19.34,19.04,19.92,20.02,20.21,1.0,16178.0
19.63,19.14,19.63,20.21,20.12,1.0,16218.0
19.53,19.14,19.63,20.21,20.02,1.0,16259.0
19.34,18.95,20.12,19.92,20.21,1.0,16300.0
19.82,19.34,19.82,20.21,19.92,1.0,16339.0
19.53,18.95,19.63,20.21,20.12,1.0,16380.0
19.63,18.95,20.02,20.31,20.02,1.0,16420.0
19.63,19.04,19.63,20.21,20.12,1.0,16461.0
19.43,19.04,19.73,20.12,20.21,1.0,16502.0
19.43,19.14,19.82,19.92,20.02,1.0,16542.0
19.43,19.04,19.73,20.31,20.12,1.0,16583.0
19.53,19.14,19.53,20.31,20.21,1.0,16623.0
19.63,19.14,19.43,20.21,20.12,1.0,16664.0
19.43,19.04,19.73,19.92,20.21,1.0,16705.0
19.24,19.14,19.73,20.31,20.12,1.0,16745.0
19.63,19.14,19.82,20.02,20.02,1.0,16786.0
19.53,19.14,19.63,20.12,20.12,1.0,16827.0
19.63,19.04,19.73,20.02,20.12,1.0,16867.0
19.63,19.14,19.73,20.12,20.12,1.0,16908.0
19.34,19.14,19.82,19.92,20.21,1.0,16948.0
19.53,18.95,19.73,20.21,20.41,1.0,16989.0
19.63,19.14,19.53,20.31,20.21,1.0,17030.0
19.53,19.04,19.82,20.12,20.12,1.0,17070.0
19.43,19.04,19.92,20.41,20.21,1.0,17111.0
19.63,18.85,19.92,20.02,20.31,1.0,17150.0
19.53,19.14,19.53,20.12,20.21,1.0,17191.0
19.43,18.95,19.63,20.21,20.31,1.0,17232.0
