A1,A2,A3,A4,A5,time
32.52,34.47,37.01,40.82,47.17,842003
32.52,34.37,36.91,40.72,47.17,842043
32.52,34.18,37.01,40.72,47.07,842083
32.52,34.37,37.01,40.82,47.17,842122
32.32,34.47,36.91,40.82,47.17,842162
32.52,34.37,37.11,40.82,47.07,842201
32.52,34.28,37.11,40.82,47.17,842241
32.52,34.47,37.11,40.82,47.17,842280
32.42,34.37,36.91,40.82,47.17,842319
32.42,34.28,37.21,40.72,47.17,842359
32.42,34.37,37.01,40.82,47.17,842398
32.52,34.47,37.01,40.82,47.17,842438
32.42,34.47,37.01,40.82,47.17,842478
32.42,34.28,37.01,40.82,47.17,842517
32.23,34.47,36.91,40.72,47.17,842557
32.52,34.37,37.01,40.82,47.17,842596
32.42,34.47,37.11,40.82,47.17,842636
32.52,34.18,37.01,40.82,47.17,842675
32.52,34.18,37.01,40.82,47.07,842715
32.52,34.28,37.01,40.82,47.07,842755
32.52,34.28,37.21,40.82,46.97,842793
32.32,34.47,37.21,40.82,47.17,842833
32.32,34.28,37.11,40.72,47.07,842872
32.52,34.37,37.11,40.62,47.17,842912
32.42,34.37,37.01,40.82,47.17,842952
32.42,34.37,37.11,40.82,47.07,842991
32.42,34.28,37.01,40.72,47.17,843031
32.42,34.37,37.21,40.82,47.17,843070
32.52,34.37,37.01,40.82,47.17,843110
32.42,34.37,37.11,40.82,47.07,843150
32.52,34.37,37.11,40.82,47.07,843189
32.52,34.37,36.91,40.82,47.17,843229
32.52,34.28,37.11,40.82,47.07,843268
32.42,34.28,37.01,40.82,47.07,843308
32.42,34.28,37.21,40.82,47.17,843347
32.52,34.18,37.21,40.82,47.17,843386
32.42,34.47,37.11,40.82,47.17,843426
32.42,34.18,37.11,40.82,47.07,843465
32.62,34.47,37.01,40.72,47.07,843505
32.52,34.37,36.91,40.82,47.17,843545
32.42,34.47,37.11,40.82,47.17,843584
32.52,34.18,36.91,40.72,47.17,843624
32.52,34.37,37.01,40.82,47.17,843663
32.42,34.37,37.01,40.72,47.17,843703
32.42,34.28,37.01,40.82,47.07,843743
32.52,34.37,37.11,40.72,47.17,843782
32.52,34.47,36.91,40.82,47.17,843822
32.52,34.37,37.11,40.82,46.97,843860
32.52,34.37,37.11,40.82,47.17,843900
32.52,34.47,37.01,40.82,47.17,843939
32.52,34.47,37.11,40.72,47.17,843979
32.52,34.28,37.11,40.82,47.17,844019
32.42,34.37,37.01,40.72,47.17,844058
32.42,34.47,37.01,40.82,47.17,844098
32.52,34.47,36.91,40.82,47.07,844137
32.52,34.37,37.11,40.82,47.07,844177
32.52,34.47,37.01,40.72,47.17,844217
32.52,34.37,37.01,40.82,47.07,844256
32.52,34.47,37.11,40.72,47.17,844296
32.42,34.47,37.21,40.62,47.17,844335
32.32,34.28,37.01,40.82,47.17,844375
32.52,34.28,37.11,40.82,47.07,844414
32.52,34.47,36.91,40.82,47.17,844453
32.42,34.47,37.21,40.82,47.17,844493
32.52,34.28,37.11,40.82,47.07,844532
32.52,34.37,37.11,40.82,47.17,844572
32.52,34.47,37.11,40.82,47.17,844612
32.52,34.37,37.01,40.82,47.07,844651
32.52,34.28,37.01,40.62,47.17,844691
32.42,34.47,37.11,40.82,47.07,844730
32.52,34.37,37.01,40.82,47.17,844770
32.52,34.37,37.21,40.72,47.07,844810
32.32,34.37,37.01,40.82,47.17,844849
32.52,34.47,37.11,40.82,47.07,844889
32.52,34.37,37.11,40.82,47.17,844928
32.52,34.47,36.91,40.72,47.07,844967
32.52,34.37,37.21,40.82,47.17,845007
32.52,34.37,37.21,40.82,47.17,845046
32.52,34.37,37.01,40.82,47.17,845086
32.42,34.37,37.01,40.82,47.17,845125
32.42,34.37,36.91,40.62,47.07,845165
32.52,34.28,37.11,40.82,47.17,845204
32.52,34.28,37.21,40.82,47.17,845244
32.42,34.28,37.11,40.82,47.17,845284
32.52,34.28,37.11,40.82,46.97,845323
32.52,34.28,37.11,40.72,47.17,845363
32.42,34.47,37.01,40.62,47.17,845402
32.42,34.47,37.11,40.72,47.07,845442
32.42,34.37,37.30,40.82,47.17,845481
32.52,34.47,36.91,40.82,47.17,845520
32.42,34.37,37.11,40.82,47.17,845560
32.42,34.47,37.01,40.82,47.07,845599
32.42,34.37,37.01,40.82,47.07,845639
32.52,34.47,37.21,40.82,47.17,845679
32.32,34.37,37.21,40.82,47.17,845718
32.52,34.28,37.11,40.82,47.17,845758
32.42,34.37,37.01,40.82,47.17,845797
32.52,34.37,37.21,40.82,47.07,845837
32.52,34.37,37.01,40.72,47.17,845877
32.42,34.28,37.11,40.72,47.07,845916
32.52,34.37,37.01,40.82,47.07,845956
32.52,34.47,37.11,40.82,47.17,845995
32.32,34.37,37.01,40.82,47.17,846034
32.52,34.47,36.91,40.82,47.17,846074
32.52,34.37,37.21,40.82,47.17,846113
32.52,34.37,37.11,40.72,47.17,846153
32.42,34.47,37.21,40.82,47.07,846192
32.42,34.47,37.11,40.82,47.17,846232
32.52,34.47,37.11,40.82,47.17,846272
32.52,34.47,37.11,40.82,47.07,846311
32.42,34.37,37.21,40.82,47.17,846351
32.52,34.37,37.11,40.72,47.17,846390
32.52,34.47,37.21,40.82,47.17,846430
32.52,34.37,37.01,40.82,47.17,846469
32.52,34.37,37.01,40.82,47.07,846509
32.52,34.37,37.01,40.82,47.17,846548
32.52,34.28,37.21,40.82,47.17,846587
32.52,34.37,37.11,40.82,47.17,846627
32.52,34.28,37.11,40.82,47.17,846666
32.52,34.47,36.91,40.82,47.17,846706
32.52,34.37,37.01,40.82,47.17,846746
32.62,34.28,37.01,40.82,47.17,846785
32.42,34.37,37.21,40.8.5
32.52,34.476
32.52,34.37,37.01,40.82,47.27,852515
32.52,34.47,37.21,40.82,47.17,852555
32.71,34.37,37.40,40.82,47.17,852595
32.52,34.47,37.30,40.82,47.17,852634
32.52,34.47,37.21,40.82,47.17,852674
32.71,34.47,37.30,40.82,47.07,852713
32.62,34.47,37.21,40.92,47.17,852753
32.52,34.47,37.30,40.82,47.17,852792
32.52,34.47,37.21,40.82,47.17,852832
32.52,34.28,37.11,40.82,47.17,852872
32.81,34.47,37.21,40.82,47.27,852911
32.62,34.37,37.11,40.82,47.17,852951
32.52,34.47,37.11,40.82,47.17,852989
32.62,34.37,37.30,40.82,47.27,853029
32.62,34.37,37.01,40.82,47.17,853069
32.52,34.47,37.11,40.82,47.17,853108
32.62,34.57,37.11,40.82,47.17,853148
32.52,34.47,37.30,40.82,47.17,853187
32.62,34.47,37.01,40.82,47.17,853227
32.52,34.47,37.11,40.82,47.17,853267
32.62,34.47,37.11,40.82,47.17,853306
32.71,34.47,37.11,40.82,47.17,853346
32.71,34.47,37.21,40.82,47.17,853385
32.62,34.37,37.11,40.82,47.17,853425
32.52,34.47,37.11,40.82,47.17,853465
32.62,34.47,37.21,40.82,47.17,853504
32.52,34.37,37.21,40.82,47.17,853543
32.52,34.47,37.01,40.82,47.17,853582
32.62,34.47,37.30,40.82,47.17,853622
32.62,34.47,37.11,40.82,47.17,853662
32.52,34.37,37.21,40.82,47.17,853701
32.52,34.47,37.01,40.82,47.17,853741
32.52,34.37,37.21,40.82,47.27,853780
32.52,34.37,37.30,40.82,47.27,853820
32.52,34.47,37.01,40.92,47.17,853860
32.62,34.37,37.30,40.82,47.17,853899
32.52,34.47,37.30,40.82,47.17,853939
32.71,34.47,37.21,40.82,47.17,853978
32.62,34.57,37.21,40.82,47.27,854018
32.62,34.47,37.30,40.82,47.17,854056
32.71,34.57,37.21,40.82,47.17,854096
32.62,34.47,37.30,40.82,47.17,854136
32.62,34.47,37.01,40.82,47.27,854175
32.52,34.47,37.01,40.82,47.17,854215
32.52,34.47,37.11,40.82,47.17,854254
32.62,34.47,37.21,40.82,47.17,854294
32.62,34.47,37.11,40.82,47.17,854334
32.52,34.47,37.21,40.82,47.17,854373
32.52,34.37,37.30,40.82,47.17,854413
32.52,34.47,37.21,40.82,47.17,854452
32.52,34.37,37.30,40.82,47.17,854492
32.62,34.47,37.21,40.82,47.17,854532
32.62,34.47,37.21,40.82,47.17,854571
32.52,34.47,37.21,40.82,47.17,854610
32.62,34.57,37.21,40.82,47.17,854649
32.52,34.47,37.21,40.82,47.17,854689
32.71,34.47,37.21,40.82,47.07,854729
32.62,34.47,37.30,40.82,47.17,854768
32.62,34.47,37.21,40.82,47.17,854808
32.52,34.47,37.11,40.82,47.27,854847
32.71,34.47,37.21,40.82,47.27,854887
32.71,34.37,37.21,40.82,47.17,854927
32.62,34.47,37.21,40.82,47.07,854966
32.52,34.47,37.01,40.82,47.17,855006
32.62,34.47,37.11,40.92,47.17,855045
32.52,34.47,37.21,40.82,47.17,855085
32.71,34.47,37.21,40.92,47.17,855124
32.62,34.47,37.21,40.82,47.17,855163
32.52,34.57,37.11,40.82,47.27,855203
32.52,34.47,37.40,40.82,47.17,855242
32.52,34.47,37.11,40.82,47.36,855282
32.62,34.47,37.21,40.82,47.17,855321
32.52,34.57,37.30,40.82,47.17,855361
32.62,34.37,37.30,40.82,47.27,855401
32.71,34.47,37.11,40.82,47.07,855440
32.52,34.47,37.30,40.82,47.17,855480
32.52,34.47,37.30,40.82,47.27,855519
32.71,34.47,37.30,40.92,47.27,855559
32.52,34.47,37.30,40.82,47.17,855599
32.71,34.47,37.21,40.82,47.07,855638
32.52,34.47,37.21,40.82,47.17,855677
32.62,34.47,37.30,40.82,47.17,855716
32.62,34.47,37.11,40.82,47.17,855756
32.62,34.47,37.11,40.92,47.17,855796
32.62,34.37,37.11,40.82,47.17,855835
32.52,34.47,37.30,40.82,47.17,855875
32.42,34.47,37.21,40.82,47.17,855914
32.52,34.47,37.30,40.82,47.27,855954
32.62,34.47,37.11,40.82,47.17,855994
32.52,34.47,37.11,40.72,47.17,856033
32.52,34.47,37.21,40.82,47.17,856073
32.62,34.47,37.11,40.82,47.17,856112
32.71,34.47,37.21,40.82,47.17,856152
32.52,34.57,37.30,40.82,47.17,856192
32.62,34.47,37.30,40.82,47.17,856230
32.52,34.47,37.40,40.82,47.17,856270
32.71,34.47,37.30,40.82,47.17,856309
32.52,34.47,37.01,40.82,47.17,856349
32.71,34.47,37.21,40.82,47.17,856389
32.71,34.47,37.21,40.82,47.27,856428
32.71,34.47,37.21,40.82,47.17,856468
32.71,34.47,37.11,40.82,47.17,856507
32.62,34.47,37.30,40.82,47.17,856547
32.62,34.47,37.30,40.82,47.17,856586
32.71,34.57,37.11,40.82,47.17,856626
32.52,34.47,37.21,40.82,47.17,856666
32.62,34.47,37.11,40.82,47.17,856705
32.71,34.47,37.21,40.82,47.17,856744
32.62,34.47,37.30,40.82,47.27,856783
32.71,34.47,37.11,40.82,47.17,856823
32.71,34.47,37.11,40.82,47.27,856863
32.71,34.47,37.21,40.92,47.27,856902
32.81,34.47,37.40,40.82,47.17,856942
32.62,34.47,37.11,40.82,47.07,856981
32.62,34.47,37.30,40.82,47.17,857021
32.71,34.57,37.21,40.82,47.17,857061
32.81,34.47,37.30,40.82,47.17,857100
32.52,34.47,37.21,40.82,47.17,857140
32.62,34.47,37.21,40.92,47.27,857179
32.62,34.47,37.01,40.82,47.36,857219
32.62,34.57,37.40,40.82,47.27,857259
32.52,34.47,37.40,40.92,47.17,857297
32.71,34.47,37.30,40.92,47.17,857337
32.71,34.47,37.21,40.82,47.17,857376
32.52,34.47,37.11,40.82,47.17,857416
32.52,34.57,37.21,40.82,47.17,857456
32.62,34.67,37.21,40.82,47.27,857495
32.52,34.47,37.30,40.82,47.17,857535
32.71,34.47,37.11,40.82,47.17,857574
32.62,34.57,37.21,40.82,47.27,857614
32.71,34.67,37.40,40.82,47.17,857654
32.71,34.47,37.30,40.82,47.17,857693
32.62,34.47,37.30,40.82,47.17,857733
32.62,34.57,37.30,40.82,47.27,857772
32.62,34.47,37.30,40.82,47.27,857811
32.71,34.47,37.30,40.82,47.17,857850
32.52,34.57,37.21,40.82,47.17,857890
32.71,34.47,37.21,40.82,47.07,857930
32.71,34.47,37.40,40.82,47.17,857969
32.62,34.47,37.30,40.82,47.17,858009
32.71,34.57,37.11,40.82,47.27,858048
32.62,34.37,37.11,40.82,47.17,858088
32.52,34.47,37.21,40.82,47.17,858128
32.62,34.47,37.11,40.82,47.17,858167
32.62,34.47,37.30,40.82,47.17,858207
32.52,34.47,37.11,40.82,47.17,858246
32.62,34.47,37.30,40.82,47.27,858286
32.52,34.47,37.40,40.82,47.17,858326
32.62,34.57,37.30,40.82,47.17,858364
32.71,34.57,37.40,40.82,47.36,858404
32.81,34.47,37.21,40.82,47.27,858443
32.71,34.47,37.30,40.82,47.17,858483
32.52,34.47,37.21,40.82,47.17,858523
32.62,34.47,37.30,40.92,47.17,858562
32.71,34.57,37.30,40.92,47.17,858602
32.62,34.57,37.21,40.82,47.17,858641
32.62,34.47,37.21,40.82,47.17,858681
32.71,34.47,37.11,40.82,47.27,858721
32.71,34.47,37.21,40.82,47.17,858760
32.52,34.47,37.21,40.92,47.27,858800
32.52,34.47,37.11,40.82,47.17,858839
32.71,34.47,37.21,40.82,47.27,858878
32.62,34.47,37.30,40.82,47.36,858918
32.71,34.57,37.21,40.82,47.17,858957
32.91,34.57,37.30,40.82,47.17,858997
32.81,34.57,37.21,40.92,47.17,859036
32.62,34.47,37.30,40.82,47.27,859076
32.71,34.47,37.21,40.82,47.17,859115
32.52,34.47,37.21,40.82,47.27,859155
32.62,34.47,37.30,40.82,47.27,859195
32.91,34.47,37.11,40.92,47.17,859234
32.71,34.47,37.11,40.82,47.17,859274
32.62,34.57,37.21,40.82,47.36,859313
32.62,34.47,37.30,40.82,47.27,859353
32.71,34.47,37.30,40.92,47.27,859393
32.71,34.57,37.40,40.72,47.27,859431
32.81,34.47,37.30,40.82,47.17,859471
32.81,34.47,37.30,40.92,47.27,859510
32.71,34.47,37.21,40.82,47.27,859550
32.52,34.47,37.30,40.82,47.17,859590
32.71,34.57,37.21,40.82,47.27,859629
32.71,34.47,37.30,40.82,47.27,859669
32.62,34.47,37.21,40.82,47.17,859708
32.62,34.57,37.40,40.82,47.27,859748
32.71,34.57,37.30,40.82,47.17,859788
32.81,34.47,37.21,40.82,47.17,859827
32.71,34.47,37.30,40.82,47.27,859867
32.62,34.57,37.40,40.82,47.36,859906
32.71,34.77,37.30,40.82,47.27,859945
32.71,34.47,37.40,40.82,47.17,859985
32.52,34.47,37.30,40.82,47.27,860024
32.71,34.57,37.21,40.82,47.27,860064
32.71,34.47,37.21,40.92,47.27,860103
32.62,34.47,37.21,40.92,47.27,860143
32.62,34.47,37.30,40.82,47.36,860183
32.62,34.47,37.21,40.82,47.17,860222
32.52,34.47,37.21,40.92,47.17,860262
32.71,34.47,37.21,41.02,47.27,860301
32.62,34.47,37.40,40.82,47.27,860341
32.62,34.47,37.40,40.82,47.27,860380
32.71,34.57,37.21,40.82,47.17,860420
32.71,34.47,37.40,40.92,47.46,860460
32.71,34.57,37.30,40.82,47.27,860498
32.52,34.47,37.30,40.82,47.36,860538
32.62,34.57,37.40,40.92,47.36,860577
32.81,34.47,37.11,40.82,47.17,860617
32.52,34.57,37.21,40.82,47.17,860657
32.71,34.47,37.21,40.82,47.27,860696
32.81,34.47,37.40,40.82,47.27,860736
32.62,34.47,37.40,40.82,47.27,860775
32.52,34.47,37.40,40.92,47.36,860815
32.71,34.57,37.30,40.82,47.27,860855
32.62,34.47,37.21,40.92,47.17,860894
32.52,34.67,37.40,40.82,47.27,860934
32.71,34.57,37.30,40.82,47.27,860973
32.71,34.47,37.30,40.82,47.27,861012
32.71,34.57,37.40,40.82,47.17,861052
32.62,34.47,37.21,40.92,47.17,861091
32.71,34.57,37.40,40.82,47.36,861131
32.62,34.47,37.11,40.82,47.27,861170
32.62,34.47,37.40,40.92,47.17,861210
32.62,34.57,37.21,40.82,47.27,861250
32.62,34.57,37.40,40.82,47.36,861289
32.71,34.57,37.21,40.82,47.17,861329
32.71,34.57,37.30,40.82,47.17,861368
32.52,34.47,37.21,40.82,47.17,861408
32.52,34.57,37.40,40.82,47.17,861448
32.62,34.67,37.40,40.82,47.27,861487
32.91,34.47,37.30,40.82,47.27,861527
32.62,34.47,37.30,40.82,47.27,861565
32.52,34.57,37.30,40.82,47.17,861605
32.71,34.57,37.40,40.82,47.36,861644
32.71,34.47,37.30,40.82,47.17,861684
32.52,34.57,37.30,40.82,47.36,861724
32.62,34.47,37.01,40.82,47.17,861763
32.71,34.57,37.40,40.82,47.17,861803
32.71,34.47,37.30,40.92,47.17,861842
32.71,34.47,37.30,40.82,47.27,861882
32.62,34.57,37.21,40.92,47.27,861922
32.62,34.57,37.30,40.92,47.27,861961
32.52,34.67,37.40,40.82,47.27,862001
32.62,34.67,37.30,40.82,47.27,862040
32.71,34.77,37.40,40.82,47.17,862080
32.81,34.57,37.40,40.82,47.17,862119
32.52,34.77,37.21,40.92,47.36,862158
32.62,34.57,37.30,40.72,47.17,862198
32.81,34.57,37.40,40.82,47.27,862237
32.71,34.57,37.30,40.82,47.27,862277
32.62,34.57,37.30,40.82,47.36,862317
32.71,34.57,37.30,40.82,47.27,862356
32.71,34.57,37.30,40.82,47.27,862396
32.71,34.47,37.30,40.82,47.36,862435
32.81,34.47,37.40,40.82,47.36,862475
32.62,34.47,37.40,40.82,47.27,862515
32.71,34.57,37.40,40.82,47.36,862554
32.62,34.57,37.30,40.82,47.36,862594
32.71,34.57,37.30,40.82,47.36,862632
32.62,34.47,37.40,40.82,47.27,862672
32.62,34.57,37.40,40.92,47.27,862712
32.71,34.57,37.30,40.82,47.27,862751
32.52,34.57,37.40,40.82,47.27,862791
32.71,34.47,37.21,40.82,47.27,862830
32.62,34.57,37.21,40.92,47.46,862870
32.62,34.57,37.30,40.92,47.36,862909
32.71,34.47,37.30,40.82,47.17,862949
32.52,34.57,37.30,40.82,47.17,862989
32.71,34.67,37.40,40.92,47.27,863028
32.71,34.47,37.30,40.82,47.27,863068
32.62,34.57,37.30,40.92,47.17,863107
32.52,34.67,37.40,40.82,47.17,863147
32.71,34.47,37.30,40.82,47.27,863186
32.62,34.47,37.21,40.82,47.17,863225
32.71,34.57,37.21,40.72,47.27,863265
32.71,34.67,37.40,40.72,47.17,863304
32.71,34.67,37.30,40.82,47.17,863344
32.62,34.67,37.30,40.82,47.36,863384
32.71,34.57,37.30,40.82,47.36,863423
32.62,34.47,37.21,40.82,47.27,863463
32.71,34.57,37.21,40.82,47.17,863502
32.71,34.47,37.30,40.82,47.17,863542
32.62,34.47,37.21,40.82,47.36,863582
32.62,34.57,37.30,40.82,47.17,863621
32.71,34.47,37.40,40.92,47.36,863661
32.52,34.47,37.30,40.82,47.27,863699
32.62,34.57,37.11,40.82,47.17,863739
32.52,34.57,37.40,40.82,47.17,863779
32.62,34.67,37.21,40.92,47.46,863818
32.81,34.47,37.40,40.82,47.36,863858
32.62,34.47,37.30,40.82,47.36,863897
32.91,34.47,37.21,40.82,47.17,863937
32.71,34.57,37.30,40.82,47.36,863977
32.62,34.47,37.30,40.82,47.27,864016
32.62,34.47,37.40,40.82,47.17,864056
32.71,34.57,37.40,40.82,47.36,864095
32.62,34.57,37.30,40.92,47.46,864135
32.91,34.47,37.40,40.82,47.17,864174
32.62,34.67,37.40,40.82,47.17,864214
32.81,34.57,37.40,40.82,47.27,864253
32.62,34.47,37.21,41.02,47.27,864292
32.52,34.57,37.30,40.82,47.27,864332
32.62,34.47,37.30,40.82,47.17,864371
32.62,34.57,37.21,40.82,47.27,864411
32.81,34.67,37.30,40.82,47.36,864451
32.62,34.47,37.30,41.02,47.27,864490
32.62,34.47,37.40,40.82,47.27,864530
32.52,34.67,37.40,40.82,47.27,864569
32.81,34.57,37.40,40.82,47.36,864609
32.62,34.57,37.40,40.82,47.27,864649
32.81,34.77,37.40,40.82,47.36,864688
32.62,34.47,37.40,40.82,47.36,864728
32.71,34.57,37.30,40.92,47.36,864766
32.62,34.57,37.21,40.92,47.27,864806
32.81,34.67,37.40,40.92,47.17,864846
32.62,34.57,37.40,40.92,47.46,864885
32.81,34.57,37.40,40.82,47.36,864925
32.52,34.57,37.40,40.82,47.36,864964
32.71,34.67,37.30,40.92,47.17,865004
32.62,34.47,37.40,40.82,47.36,865044
32.71,34.57,37.30,40.82,47.36,865083
32.62,34.47,37.40,40.92,47.46,865123
32.71,34.67,37.30,40.92,47.27,865162
32.62,34.47,37.40,40.92,47.27,865202
32.81,34.57,37.40,40.92,47.36,865242
32.71,34.67,37.30,40.92,47.17,865281
32.52,34.57,37.40,40.92,47.46,865320
32.81,34.67,37.40,41.02,47.36,865359
32.62,34.57,37.40,40.82,47.27,865399
32.62,34.67,37.30,40.82,47.17,865438
32.81,34.57,37.21,40.92,47.36,865478
32.81,34.67,37.40,41.02,47.17,865518
32.71,34.57,37.40,40.92,47.36,865557
32.71,34.57,37.30,40.92,47.36,865597
32.91,34.47,37.40,40.92,47.36,865636
32.81,34.47,37.40,41.02,47.27,865676
32.71,34.57,37.21,40.92,47.46,865716
32.91,34.47,37.30,41.11,47.27,865755
32.81,34.57,37.30,41.02,47.27,865795
32.91,34.67,37.40,41.11,47.46,865833
32.81,34.57,37.40,41.21,47.36,865873
32.81,34.77,37.40,41.11,47.27,865913
32.81,34.57,37.40,41.11,47.46,865952
32.71,34.47,37.40,41.02,47.46,865992
32.81,34.47,37.30,40.92,47.27,866031
33.01,34.57,37.40,41.02,47.46,866071
32.91,34.57,37.40,40.92,47.46,866111
32.91,34.57,37.40,40.92,47.36,866150
32.81,34.67,37.40,40.92,47.36,866190
32.71,34.57,37.30,41.02,47.46,866229
32.81,34.67,37.40,41.11,47.46,866269
32.81,34.67,37.40,41.02,47.46,866309
32.81,34.57,37.40,41.02,47.36,866348
32.62,34.57,37.30,40.92,47.36,866387
32.81,34.57,37.40,41.11,47.46,866426
32.62,34.67,37.40,40.92,47.56,866466
32.71,34.57,37.40,41.02,47.46,866506
32.81,34.77,37.40,40.92,47.46,866545
32.62,34.47,37.40,40.82,47.36,866585
32.91,34.67,37.40,41.02,47.27,866624
32.81,34.67,37.21,41.02,47.27,866664
32.62,34.57,37.40,40.92,47.27,866703
32.71,34.77,37.40,41.02,47.46,866743
32.81,34.67,37.40,40.92,47.46,866783
32.62,34.47,37.40,40.82,47.36,866822
32.81,34.47,37.40,40.92,47.36,866862
32.81,34.77,37.40,40.92,47.36,866900
32.62,34.67,37.40,40.82,47.36,866940
32.71,34.67,37.40,40.82,47.27,866980
33.01,34.77,37.40,41.02,47.27,867019
32.91,34.57,37.40,41.11,47.36,867059
32.62,34.47,37.,872868
32.71,34.77,37.40,41.21,47.66,872908
32.81,34.57,37.40,41.02,47.66,8,41.11,47.56,872829
32.91,34.67,37.40,41.11,47.56,872868
32.71,34.77,37.40,41.21,47.66,872908
32.81,34.57,37.40,41.02,47.66,872947
32.71,34.67,37.40,41.21,47.56,872987
32.91,34.67,37.40,41.11,47.56,873026
32.91,34.86,37.40,41.21,47.56,873066
32.91,34.67,37.40,41.31,47.36,873106
32.81,34.77,37.40,41.11,47.56,873145
32.71,34.77,37.40,41.31,47.27,873185
32.81,34.57,37.40,41.21,47.27,873224
32.71,34.67,37.40,41.31,47.36,873264
32.91,34.86,37.40,41.21,47.46,873304
32.81,34.77,37.40,41.21,47.56,873342
32.71,34.77,37.40,41.21,47.36,873382
32.81,34.77,37.40,41.21,47.56,873421
32.71,34.86,37.50,41.11,47.66,873461
32.71,34.77,37.40,41.21,47.66,873501
32.91,34.86,37.40,41.02,47.46,873540
32.62,34.77,37.40,41.02,47.56,873580
32.71,34.86,37.40,41.02,47.46,873619
33.01,34.67,37.40,41.21,47.66,873659
32.91,34.77,37.40,41.11,47.66,873699
32.81,34.67,37.40,41.21,47.36,873738
33.01,34.67,37.40,41.21,47.56,873778
32.91,34.77,37.50,41.21,47.56,873817
32.81,34.77,37.50,41.21,47.56,873857
32.71,34.67,37.40,41.21,47.56,873896
32.71,34.67,37.40,41.11,47.46,873935
32.91,34.77,37.40,41.21,47.66,873975
32.91,34.86,37.50,41.21,47.56,874014
32.71,34.47,37.40,41.11,47.36,874054
32.81,34.86,37.60,41.11,47.46,874094
32.81,34.86,37.40,41.02,47.56,874133
32.62,34.86,37.40,41.21,47.56,874173
32.81,34.86,37.50,41.02,47.46,874212
32.91,34.77,37.40,41.02,47.66,874252
32.91,34.86,37.40,41.21,47.46,874291
32.52,34.67,37.40,40.92,47.56,874331
32.71,34.67,37.40,40.92,47.56,874371
32.71,34.77,37.50,41.11,47.36,874409
32.81,34.86,37.40,41.11,47.56,874449
32.71,34.67,37.50,41.02,47.46,874488
32.81,34.67,37.40,40.92,47.46,874528
32.91,34.67,37.40,40.92,47.66,874568
32.81,34.77,37.40,41.21,47.56,874607
32.62,34.77,37.50,41.21,47.46,874647
32.71,34.77,37.50,41.02,47.46,874686
32.71,34.86,37.40,41.21,47.56,874726
32.81,34.77,37.40,41.31,47.46,874766
32.81,34.86,37.40,41.11,47.46,874805
32.71,34.86,37.50,40.92,47.56,874845
32.81,34.77,37.40,41.21,47.66,874884
32.91,34.77,37.50,41.11,47.36,874924
32.71,34.77,37.40,41.02,47.66,874963
32.91,34.67,37.40,41.02,47.56,875002
32.71,34.77,37.50,41.11,47.36,875042
32.62,34.86,37.50,41.11,47.56,875081
32.62,34.86,37.40,40.92,47.56,875121
32.81,34.86,37.50,41.11,47.56,875161
32.81,34.77,37.40,41.11,47.56,875200
32.62,34.86,37.40,41.11,47.66,875240
32.81,34.67,37.40,41.02,47.56,875279
32.81,34.86,37.40,41.21,47.36,875319
32.91,34.86,37.50,41.31,47.56,875359
32.71,34.96,37.40,41.21,47.56,875398
32.91,34.86,37.50,41.11,47.36,875438
32.91,34.86,37.40,41.21,47.46,875476
32.91,34.86,37.40,41.21,47.56,875516
33.01,34.86,37.40,41.31,47.46,875555
32.91,34.86,37.40,41.31,47.56,875595
32.91,34.96,37.40,41.21,47.56,875635
33.01,34.77,37.40,41.11,47.56,875674
32.91,34.86,37.50,41.21,47.56,875714
32.71,34.86,37.40,41.21,47.66,875753
33.01,34.86,37.40,41.21,47.56,875793
32.91,34.67,37.50,41.11,47.66,875833
32.71,34.67,37.40,41.21,47.56,875872
33.01,34.86,37.40,41.11,47.56,875912
32.91,34.86,37.40,41.21,47.56,875951
32.91,34.86,37.50,41.21,47.56,875991
32.91,34.86,37.40,41.31,47.66,876030
32.81,34.67,37.40,41.31,47.56,876069
33.01,34.67,37.40,41.21,47.66,876109
32.91,34.77,37.40,41.31,47.66,876148
33.01,34.77,37.40,41.11,47.66,876188
32.91,34.96,37.50,41.11,47.56,876228
33.01,34.77,37.40,41.31,47.56,876267
32.91,34.77,37.50,41.21,47.66,876307
32.91,34.77,37.40,41.21,47.66,876346
32.91,34.86,37.40,41.21,47.46,876386
33.01,34.86,37.40,41.31,47.46,876426
32.81,34.96,37.40,41.21,47.66,876465
32.91,34.77,37.40,41.11,47.66,876505
33.01,34.86,37.60,41.21,47.66,876544
32.91,34.86,37.50,41.21,47.66,876583
32.91,34.77,37.40,41.21,47.66,876623
32.91,34.96,37.40,41.31,47.66,876662
33.01,34.96,37.40,41.31,47.66,876702
33.01,34.86,37.40,41.21,47.66,876741
32.91,34.77,37.50,41.11,47.56,876781
33.01,34.67,37.50,41.31,47.56,876820
32.91,34.86,37.40,41.31,47.66,876860
33.01,34.86,37.50,41.31,47.66,876900
32.81,34.96,37.50,41.21,47.66,876939
32.71,34.86,37.40,41.21,47.66,876979
33.01,34.86,37.50,41.31,47.66,877018
32.91,34.77,37.50,41.31,47.66,877058
32.91,34.86,37.40,41.21,47.56,877097
33.01,34.96,37.50,41.02,47.56,877136
33.01,34.96,37.40,41.31,47.46,877176
33.01,34.86,37.40,41.31,47.66,877215
32.91,34.96,37.50,41.21,47.46,877255
