A1,A2,A3,A4,A5,heat,time
18.26,17.68,18.07,18.85,17.97,0.0,6692.0
18.26,17.77,18.26,18.65,17.87,0.0,6732.0
18.16,17.68,18.16,18.46,17.68,0.0,6771.0
18.26,17.87,18.26,18.46,17.87,0.0,6811.0
18.07,17.87,18.46,18.55,17.97,0.0,6851.0
18.36,17.68,17.97,18.75,18.07,0.0,6890.0
18.36,17.77,18.36,18.55,17.97,0.0,6930.0
18.16,17.58,18.16,18.65,17.68,0.0,6969.0
18.26,17.77,18.36,18.55,17.87,0.0,7009.0
18.36,17.58,18.36,18.65,17.68,0.0,7049.0
18.46,17.68,18.16,18.65,17.87,0.0,7088.0
18.36,17.48,18.16,18.46,17.97,0.0,7128.0
18.36,17.87,18.36,18.55,17.97,0.0,7166.0
18.36,17.48,18.16,18.55,18.07,0.0,7206.0
18.16,17.68,18.36,18.75,17.77,0.0,7246.0
18.46,17.58,18.26,18.65,17.68,0.0,7285.0
18.16,17.77,17.97,18.75,17.87,0.0,7325.0
18.16,17.58,18.07,18.55,17.68,0.0,7364.0
18.16,17.58,18.16,18.55,17.58,0.0,7404.0
18.46,17.77,18.36,18.65,17.68,0.0,7444.0
18.26,17.68,18.16,18.65,17.87,0.0,7483.0
18.26,17.68,18.55,18.75,17.58,0.0,7523.0
18.26,17.48,18.16,18.65,17.58,0.0,7562.0
18.26,17.68,18.26,18.46,17.77,0.0,7602.0
18.26,17.68,18.07,18.46,17.97,0.0,7642.0
18.16,17.38,17.87,18.36,17.68,0.0,7681.0
18.36,17.68,18.46,18.55,17.68,0.0,7720.0
17.97,17.77,18.16,18.46,18.16,0.0,7759.0
18.16,17.48,18.16,18.75,17.77,0.0,7799.0
18.07,17.68,18.16,18.46,17.68,0.0,7838.0
18.16,17.58,18.36,18.65,17.87,0.0,7878.0
18.16,17.77,18.26,18.65,17.77,0.0,7918.0
18.16,17.77,18.26,18.55,17.77,0.0,7957.0
18.07,17.68,17.97,18.46,17.68,0.0,7997.0
18.36,17.68,18.16,18.65,17.87,0.0,8036.0
18.26,17.77,18.26,18.65,17.58,0.0,8076.0
18.07,17.87,18.36,18.65,17.77,0.0,8116.0
18.26,17.68,18.26,18.26,17.68,0.0,8155.0
18.46,17.77,18.26,18.65,17.87,0.0,8195.0
18.36,17.77,18.26,18.46,17.68,0.0,8233.0
18.26,17.68,18.26,18.46,17.48,0.0,8273.0
18.16,17.68,18.26,18.55,17.97,0.0,8313.0
18.16,17.87,18.36,18.65,17.87,0.0,8352.0
18.16,17.58,18.16,18.26,17.58,0.0,8392.0
17.97,17.58,17.97,18.65,17.77,0.0,8431.0
18.16,17.68,18.16,18.75,17.68,0.0,8471.0
18.26,17.77,18.36,18.46,17.68,0.0,8511.0
18.26,17.48,18.26,18.65,17.68,0.0,8550.0
18.07,17.68,18.16,18.46,17.97,0.0,8590.0
18.36,17.58,18.46,18.65,17.77,0.0,8629.0
18.36,17.58,18.16,18.36,17.58,0.0,8669.0
18.16,17.58,18.16,18.65,17.68,0.0,8709.0
18.16,17.68,18.16,18.46,17.77,0.0,8748.0
18.16,17.87,18.36,18.55,17.77,0.0,8787.0
18.16,17.68,18.26,18.46,17.58,0.0,8826.0
18.26,17.68,18.26,18.46,17.77,0.0,8866.0
18.36,17.68,18.36,18.65,17.77,0.0,8906.0
18.26,17.77,18.36,18.85,17.68,0.0,8945.0
18.16,17.58,18.16,18.46,17.68,0.0,8985.0
18.36,17.77,18.26,18.55,17.68,0.0,9024.0
18.26,17.48,18.26,18.46,17.68,0.0,9064.0
18.26,17.68,18.36,18.46,17.97,0.0,9103.0
18.07,17.58,18.26,18.55,17.48,0.0,9143.0
17.97,17.68,18.26,18.75,17.68,0.0,9183.0
17.97,17.48,18.07,18.26,17.97,0.0,9222.0
18.26,17.68,18.26,18.55,17.68,0.0,9262.0
18.26,17.68,18.26,18.75,17.68,0.0,9300.0
18.07,17.48,18.46,18.55,17.68,0.0,9340.0
18.07,17.77,18.16,18.36,17.68,0.0,9380.0
18.16,17.87,18.26,18.55,17.68,0.0,9419.0
18.16,17.58,18.26,18.65,17.68,0.0,9459.0
18.16,17.58,18.16,18.55,17.58,0.0,9498.0
18.36,17.68,18.36,18.46,17.58,0.0,9538.0
18.46,17.77,18.26,18.55,17.77,0.0,9578.0
18.16,17.87,18.36,18.65,17.77,0.0,9617.0
18.36,17.68,18.36,18.36,17.38,0.0,9657.0
17.87,17.97,18.16,18.75,17.68,0.0,9696.0
18.07,17.68,18.55,18.55,17.58,0.0,9736.0
18.26,17.58,18.16,18.55,17.68,0.0,9776.0
18.07,17.77,18.16,18.55,17.68,0.0,9815.0
17.97,17.58,18.36,18.75,17.77,0.0,9854.0
17.97,17.77,18.16,18.55,17.58,0.0,9893.0
18.07,17.58,18.26,18.75,17.68,0.0,9933.0
17.87,17.48,18.16,18.65,17.58,0.0,9973.0
18.07,17.77,18.36,18.65,17.58,0.0,10012.0
17.97,17.87,18.46,18.55,17.38,0.0,10053.0
18.16,17.77,18.26,18.65,17.68,0.0,10093.0
18.07,17.68,18.36,18.65,17.68,0.0,10134.0
18.16,17.58,18.16,18.65,17.68,0.0,10175.0
17.87,17.77,18.36,18.65,17.77,0.0,10215.0
18.07,17.58,18.26,18.65,17.58,0.0,10256.0
18.16,17.77,18.16,18.46,17.77,0.0,10296.0
18.16,17.68,18.16,18.55,17.68,0.0,10337.0
18.07,17.68,18.16,18.46,17.58,0.0,10378.0
18.26,17.77,18.16,18.65,17.48,0.0,10418.0
18.16,17.87,18.26,18.55,17.68,0.0,10459.0
17.77,17.48,18.16,18.55,17.58,0.0,10499.0
18.16,17.58,18.26,18.65,17.68,0.0,10540.0
17.77,17.58,18.26,18.55,17.58,0.0,10580.0
18.16,17.87,18.26,18.46,17.68,0.0,10620.0
18.16,17.58,18.36,18.55,17.58,0.0,10661.0
18.26,17.48,18.36,18.16,17.68,0.0,10701.0
18.26,17.68,18.07,18.36,17.77,0.0,10742.0
17.97,17.87,18.16,18.36,17.58,0.0,10783.0
18.46,17.68,18.16,18.55,18.07,0.0,10823.0
18.26,17.58,18.16,18.46,17.68,0.0,10864.0
18.16,17.68,18.26,18.55,17.48,0.0,10905.0
18.16,17.68,18.16,18.65,17.68,0.0,10945.0
18.36,17.68,18.36,18.36,18.07,0.0,10986.0
18.16,17.77,18.26,18.46,17.68,0.0,11026.0
18.07,17.58,18.26,18.55,17.58,0.0,11067.0
18.16,17.38,18.26,18.55,17.58,0.0,11108.0
17.97,17.77,18.46,18.46,17.87,0.0,11148.0
18.16,17.68,18.26,18.65,17.77,0.0,11189.0
18.16,17.68,18.26,18.36,17.68,0.0,11229.0
18.16,17.97,18.16,18.46,17.77,0.0,11270.0
18.26,17.58,18.16,18.75,17.77,0.0,11311.0
18.07,17.68,18.07,18.36,17.58,0.0,11351.0
18.16,17.68,18.16,18.36,17.77,0.0,11392.0
18.26,17.58,18.07,18.55,17.77,0.0,11431.0
18.16,17.58,18.46,18.46,17.87,0.0,11472.0
18.07,17.68,18.26,18.46,17.68,0.0,11513.0
17.97,17.68,18.46,18.46,17.48,0.0,11553.0
18.07,17.58,18.16,18.55,17.68,0.0,11594.0
18.26,17.48,18.07,18.46,17.68,0.0,11635.0
17.97,17.87,18.16,18.55,17.77,0.0,11675.0
18.16,17.77,18.07,18.55,17.68,0.0,11716.0
18.07,17.58,18.16,18.46,17.77,0.0,11756.0
18.07,17.68,18.07,18.46,17.77,0.0,11797.0
18.07,17.58,18.26,18.55,17.77,0.0,11838.0
17.97,17.48,18.16,18.46,17.48,0.0,11878.0
18.16,17.58,18.46,18.55,17.68,0.0,11919.0
18.16,17.77,18.36,18.55,17.77,0.0,11959.0
18.16,17.58,18.07,18.65,17.58,0.0,12000.0
18.26,17.58,18.07,18.85,17.68,0.0,12041.0
18.16,17.68,18.16,18.55,17.77,0.0,12081.0
18.26,17.68,18.26,18.46,17.58,0.0,12122.0
18.46,17.58,17.97,18.65,17.77,0.0,12162.0
18.07,17.68,18.26,18.65,17.68,0.0,12203.0
17.97,17.58,18.26,18.46,17.58,0.0,12243.0
18.16,17.87,18.26,18.55,17.77,0.0,12283.0
18.07,17.77,18.36,18.55,17.77,0.0,12324.0
17.97,17.58,18.07,18.65,17.97,0.0,12364.0
18.07,17.77,18.16,18.65,17.77,0.0,12405.0
18.46,17.68,18.36,18.65,17.68,0.0,12446.0
18.16,17.58,18.26,18.55,17.97,0.0,12486.0
18.26,17.38,17.97,18.65,17.87,0.0,12527.0
18.07,17.58,18.07,18.65,17.77,0.0,12568.0
18.36,17.48,18.26,18.65,17.77,0.0,12608.0
18.16,17.58,18.16,18.46,17.87,0.0,12649.0
18.26,17.68,18.26,18.55,17.68,0.0,12689.0
18.07,17.48,18.36,18.75,17.68,0.0,12730.0
18.16,17.87,18.16,18.75,17.87,0.0,12771.0
18.36,17.58,18.26,18.55,17.68,0.0,12811.0
18.26,17.48,17.97,18.65,17.77,0.0,12852.0
18.36,17.68,18.07,18.65,18.07,0.0,12892.0
18.26,17.87,18.36,18.55,17.68,0.0,12933.0
18.07,17.68,18.16,18.65,17.77,0.0,12974.0
18.26,17.58,18.26,18.75,17.87,0.0,13014.0
18.16,17.68,18.26,18.55,17.87,0.0,13054.0
18.16,17.58,18.07,18.55,17.77,0.0,13094.0
18.07,17.48,18.46,18.55,17.68,0.0,13135.0
18.16,17.68,18.26,18.46,17.48,0.0,13176.0
18.26,17.77,18.55,18.75,17.87,0.0,13216.0
17.87,17.58,18.36,18.65,17.77,0.0,13257.0
18.36,17.58,18.26,18.46,17.77,0.0,13297.0
18.26,17.58,18.16,18.46,17.87,0.0,13338.0
18.36,17.48,18.16,18.65,17.77,0.0,13379.0
18.16,17.38,18.16,18.85,17.87,0.0,13419.0
18.26,17.48,18.26,18.65,17.77,0.0,13460.0
18.16,17.68,18.16,18.75,17.87,0.0,13501.0
18.26,17.77,18.36,18.55,17.77,0.0,13541.0
18.16,17.77,18.07,18.55,17.97,0.0,13582.0
18.07,17.68,18.26,18.65,17.87,0.0,13622.0
18.16,17.68,18.07,18.46,17.77,0.0,13663.0
18.07,17.68,18.36,18.26,17.48,0.0,13704.0
18.16,17.48,18.07,18.55,17.77,0.0,13744.0
18.36,17.58,18.16,18.55,17.77,0.0,13785.0
18.46,17.68,18.16,18.36,17.77,0.0,13825.0
18.07,17.68,18.26,18.46,17.68,0.0,13865.0
18.16,17.58,18.26,18.65,17.68,0.0,13906.0
18.16,17.48,18.07,18.75,17.68,0.0,13946.0
18.36,17.58,18.36,18.46,17.97,0.0,13987.0
