A1,A2,A3,A4,A5,heat,time
21.58,21.19,21.78,22.07,21.29,1,7373
21.58,21.29,21.78,22.07,21.29,1,7413
21.58,21.29,21.78,22.27,21.29,1,7452
21.48,21.09,21.78,22.07,21.39,1,7492
21.48,21.29,21.78,22.27,21.29,1,7532
21.48,21.29,21.87,21.97,21.39,1,7571
21.39,21.29,21.78,22.07,21.19,1,7611
21.48,21.39,21.87,22.07,21.29,0,7650
21.48,21.29,21.78,22.07,21.29,0,7690
21.68,21.29,21.87,22.27,21.19,0,7730
21.58,21.19,21.87,22.07,21.19,0,7769
21.48,21.09,21.78,21.97,21.29,0,7809
21.48,21.29,21.68,22.07,21.19,0,7847
21.58,21.29,21.78,22.07,21.39,1,7887
21.58,21.29,21.87,22.17,21.29,1,7927
21.68,21.29,21.78,22.27,21.29,1,7966
21.48,21.09,21.78,22.07,21.29,1,8006
21.58,21.19,21.87,22.07,21.29,1,8045
21.68,21.29,21.78,22.27,21.29,1,8085
21.58,21.19,21.78,21.97,21.09,1,8125
21.39,21.29,21.78,21.97,21.29,1,8164
21.78,21.29,21.78,22.17,21.29,1,8204
21.68,21.19,21.78,22.07,21.29,0,8243
21.58,21.09,21.78,21.87,21.19,0,8283
21.29,21.29,21.78,22.07,21.19,0,8322
21.58,21.29,21.78,21.87,21.39,0,8361
21.68,21.29,21.68,22.27,21.29,0,8401
21.68,21.29,21.78,22.07,21.19,0,8440
21.68,21.29,21.87,22.07,21.19,0,8480
21.39,21.19,21.78,22.07,21.29,0,8519
21.68,21.29,21.87,22.17,21.29,0,8559
21.58,21.29,21.78,22.07,21.29,0,8599
21.48,21.39,21.78,22.27,21.29,0,8638
21.48,21.09,21.78,21.78,21.39,0,8678
21.58,21.29,21.78,22.17,21.29,0,8717
21.39,21.19,21.78,22.07,21.19,0,8757
21.68,21.19,21.87,22.07,21.29,0,8797
21.48,21.29,21.78,21.97,21.48,0,8836
21.58,21.29,21.78,22.17,21.39,0,8876
21.58,21.19,21.78,22.07,21.19,0,8914
21.48,21.39,21.78,22.07,21.29,0,8954
21.68,21.29,21.78,22.27,21.29,0,8994
21.58,21.29,21.78,21.87,21.39,0,9033
21.68,21.19,21.87,21.87,21.29,0,9073
21.78,21.29,21.87,22.17,21.29,0,9112
21.48,21.29,21.78,22.17,21.29,0,9152
21.68,21.19,21.78,22.17,21.39,0,9192
21.48,21.29,21.78,22.07,21.29,0,9231
21.68,21.29,21.78,21.97,21.29,0,9271
21.68,21.29,21.78,22.27,21.29,0,9310
21.68,21.19,21.78,21.97,21.39,0,9350
21.58,21.29,21.78,22.07,21.29,0,9390
21.58,21.29,21.78,22.17,21.29,0,9428
21.68,21.29,21.78,22.17,21.29,0,9468
21.48,21.09,21.78,22.07,21.19,0,9507
21.68,21.29,21.78,22.07,21.39,0,9547
21.78,21.29,21.68,22.07,21.39,0,9586
21.78,21.19,21.78,22.17,21.29,0,9626
21.58,21.29,21.78,22.07,21.29,0,9666
21.48,21.19,21.87,21.97,21.29,0,9705
21.58,21.19,21.78,22.17,21.29,0,9745
21.78,21.29,21.78,22.17,21.29,0,9784
21.58,21.29,21.78,21.97,21.29,0,9824
21.78,21.29,21.87,22.27,21.29,0,9864
21.78,21.29,21.78,22.27,21.29,0,9903
21.78,21.29,21.78,22.27,21.29,0,9943
21.58,21.29,21.78,22.07,21.39,0,9981
21.58,21.29,21.78,22.17,21.29,0,10021
21.78,21.29,21.87,22.17,21.29,0,10062
21.68,21.29,21.78,22.07,21.39,0,10102
21.78,21.29,21.78,22.27,21.29,0,10143
21.58,21.29,21.78,22.07,21.29,0,10183
21.58,21.19,21.78,22.17,21.29,0,10224
21.58,21.29,21.87,21.87,21.29,0,10265
21.58,21.29,21.78,22.17,21.19,0,10305
21.68,21.29,21.87,22.07,21.39,0,10346
21.68,21.29,21.68,22.07,21.39,0,10386
21.78,21.29,21.78,22.27,21.39,0,10427
21.68,21.29,21.78,22.17,21.29,0,10468
21.68,21.29,21.97,22.27,21.29,0,10508
21.58,21.29,21.78,22.27,21.29,0,10549
21.48,21.29,21.78,22.27,21.29,0,10590
21.78,21.29,21.68,22.17,21.29,0,10630
21.58,21.29,21.68,22.17,21.29,0,10671
21.68,21.19,21.78,21.87,21.29,0,10711
21.78,21.29,21.78,22.17,21.39,0,10752
21.78,21.29,21.68,22.27,21.39,0,10792
21.48,21.29,21.78,22.17,21.29,0,10832
21.48,21.29,21.78,22.17,21.29,0,10873
21.58,21.29,21.87,22.17,21.19,0,10913
21.58,21.29,21.87,22.17,21.29,0,10954
21.58,21.29,21.78,21.87,21.39,0,10995
21.58,21.29,21.87,22.07,21.29,0,11035
21.78,21.29,21.78,22.17,21.29,0,11076
21.68,21.29,21.68,22.27,21.29,0,11116
21.39,21.29,21.78,21.97,21.39,0,11157
21.48,21.29,21.78,22.17,21.29,0,11198
21.58,21.29,21.78,22.07,21.29,0,11238
21.58,21.29,21.78,21.97,21.39,0,11279
21.78,21.29,21.68,22.27,21.29,0,11320
21.78,21.39,21.78,22.17,21.29,0,11360
21.78,21.29,21.78,22.27,21.29,0,11401
21.58,21.29,21.78,22.17,21.29,0,11441
21.68,21.29,21.78,22.17,21.29,0,11482
21.58,21.29,21.78,22.07,21.29,0,11523
21.58,21.19,21.78,22.17,21.39,0,11563
21.78,21.29,21.78,22.27,21.29,0,11603
21.58,21.29,21.78,22.07,21.39,0,11643
21.48,21.29,21.78,22.17,21.19,0,11684
21.68,21.29,21.87,21.97,21.29,0,11725
21.68,21.29,21.78,22.17,21.29,0,11765
21.68,21.29,21.78,22.17,21.48,0,11806
21.68,21.29,21.78,22.17,21.29,0,11846
21.68,21.29,21.78,22.17,21.39,0,11887
21.78,21.19,21.78,22.27,21.29,0,11928
21.68,21.29,21.78,22.07,21.39,0,11968
21.68,21.19,21.78,22.17,21.29,0,12009
21.58,21.19,21.78,22.27,21.39,0,12049
21.68,21.29,21.87,22.17,21.29,0,12090
21.48,21.19,21.78,22.07,21.29,0,12131
21.58,21.19,21.78,22.17,21.19,0,12171
21.68,21.29,21.87,22.07,21.39,0,12212
21.58,21.19,21.78,22.17,21.29,0,12253
21.58,21.29,21.78,22.36,21.29,0,12293
21.48,21.39,21.78,21.97,21.29,0,12334
21.58,21.29,21.78,22.27,21.29,0,12374
21.48,21.29,21.78,22.07,21.29,0,12414
21.68,21.29,21.87,22.27,21.29,0,12455
21.78,21.29,21.78,22.17,21.19,0,12495
21.78,21.19,21.78,22.17,21.29,0,12536
21.58,21.29,21.78,21.97,21.39,0,12576
21.58,21.29,21.87,22.27,21.19,0,12617
21.78,21.29,21.78,22.27,21.29,0,12658
21.48,21.29,21.87,22.07,21.29,0,12698
21.58,21.29,21.78,22.07,21.29,0,12739
21.58,21.29,21.68,22.17,21.29,0,12779
21.58,21.19,21.87,21.87,21.58,0,12820
21.78,21.29,21.78,22.27,21.29,0,12861
21.58,21.39,21.78,22.27,21.29,0,12901
21.68,21.29,21.68,22.17,21.29,0,12942
21.58,21.29,21.78,22.07,21.29,0,12982
21.48,21.29,21.78,21.97,21.29,0,13023
21.68,21.29,21.68,22.17,21.29,0,13064
21.58,21.29,21.78,22.17,21.29,0,13104
21.58,21.29,21.78,21.97,21.29,0,13145
21.78,21.29,21.78,22.17,21.39,0,13186
21.68,21.29,21.87,22.17,21.29,0,13225
21.48,21.19,21.78,22.27,21.29,0,13266
21.39,21.29,21.78,22.17,21.29,0,13306
21.48,21.29,21.78,21.97,21.29,0,13347
21.68,21.29,21.78,21.97,21.19,0,13388
21.68,21.29,21.78,22.27,21.39,0,13428
21.78,21.29,21.78,22.27,21.29,0,13469
21.68,21.19,21.78,22.27,21.29,0,13509
21.48,21.29,21.78,22.17,21.39,0,13550
21.68,21.29,21.78,22.27,21.29,0,13591
21.48,21.29,21.78,22.07,21.29,0,13631
21.48,21.29,21.78,22.07,21.29,0,13672
21.68,21.29,21.78,21.97,21.29,0,13712
21.78,21.29,21.68,22.17,21.29,0,13753
21.58,21.19,21.78,22.17,21.19,0,13794
21.58,21.39,21.78,22.07,21.29,0,13834
21.48,21.19,21.78,22.07,21.29,0,13875
21.48,21.19,21.78,22.07,21.29,0,13916
21.39,21.19,21.78,22.17,21.29,0,13956
21.58,21.29,21.68,22.07,21.39,0,13997
21.48,21.29,21.78,22.07,21.29,0,14036
21.78,21.29,21.78,22.27,21.29,0,14077
21.78,21.39,21.78,22.36,21.29,0,14118
21.68,21.29,21.78,22.17,21.29,0,14158
21.48,21.39,21.78,22.07,21.19,0,14199
21.58,21.29,21.97,22.07,21.39,0,14239
21.48,21.29,21.78,21.97,21.09,0,14280
21.39,21.29,21.78,22.07,21.39,0,14321
21.68,21.19,21.68,22.07,21.48,0,14361
