A1,A2,A3,A4,A5,time 
31.54,33.59,36.33,39.84,46.19,773041.0
31.64,33.5,36.43,39.75,46.29,773081.0
31.64,33.5,36.23,39.84,46.48,773120.0
31.54,33.5,36.43,39.84,46.39,773159.0
31.64,33.5,36.23,39.84,46.19,773199.0
31.54,33.5,36.33,39.84,46.19,773238.0
31.54,33.4,36.33,39.84,46.19,773278.0
31.64,33.5,36.43,39.84,46.39,773317.0
31.35,33.5,36.33,39.84,46.29,773357.0
31.54,33.59,36.43,39.84,46.19,773397.0
31.74,33.5,36.33,39.94,46.19,773436.0
31.54,33.4,36.43,39.84,46.39,773476.0
31.54,33.5,36.33,39.84,46.19,773515.0
31.54,33.5,36.43,39.84,46.29,773555.0
31.54,33.5,36.43,39.84,46.29,773595.0
31.54,33.5,36.43,39.84,46.19,773634.0
31.45,33.5,36.23,39.84,46.19,773673.0
31.54,33.5,36.33,39.84,46.29,773712.0
31.54,33.5,36.23,39.84,46.29,773752.0
31.54,33.4,36.13,39.84,46.19,773792.0
31.54,33.5,36.13,39.84,46.19,773831.0
31.54,33.5,36.43,39.84,46.29,773871.0
31.64,33.5,36.33,39.84,46.19,773910.0
31.54,33.4,36.43,39.84,46.19,773950.0
31.45,33.5,36.33,39.84,46.19,773990.0
31.54,33.5,36.43,39.84,46.19,774029.0
31.54,33.5,36.13,39.94,46.19,774069.0
31.54,33.5,36.33,39.84,46.29,774108.0
31.54,33.5,36.43,39.75,46.29,774148.0
31.54,33.5,36.43,39.84,46.29,774188.0
31.54,33.5,36.43,39.84,46.29,774226.0
31.54,33.4,36.23,39.84,46.19,774266.0
31.54,33.5,36.13,39.84,46.29,774305.0
31.54,33.4,36.43,39.84,46.19,774345.0
31.54,33.4,36.43,39.84,46.29,774384.0
31.54,33.5,36.33,39.84,46.29,774424.0
31.54,33.59,36.23,39.84,46.29,774464.0
31.54,33.5,36.04,39.84,46.19,774503.0
31.64,33.5,36.33,39.84,46.19,774543.0
31.45,33.5,36.33,39.84,46.19,774582.0
31.54,33.5,36.23,39.84,46.19,774622.0
31.54,33.5,36.52,39.84,46.19,774662.0
31.54,33.59,36.33,39.84,46.29,774701.0
31.54,33.5,36.43,39.84,46.19,774740.0
31.54,33.5,36.33,39.84,46.29,774779.0
31.54,33.5,36.23,39.94,46.29,774819.0
31.64,33.5,36.33,39.84,46.19,774859.0
31.64,33.5,36.43,39.84,46.29,774898.0
31.64,33.5,36.52,39.84,46.19,774938.0
31.54,33.5,36.33,39.84,46.19,774977.0
31.64,33.59,36.43,39.84,46.19,775017.0
31.54,33.5,36.23,39.84,46.29,775057.0
31.54,33.4,36.33,39.84,46.19,775096.0
31.64,33.5,36.33,39.84,46.39,775136.0
31.54,33.5,36.13,39.84,46.29,775175.0
31.54,33.5,36.23,39.84,46.29,775215.0
31.64,33.5,36.33,39.84,46.19,775255.0
31.54,33.5,36.43,39.84,46.19,775293.0
31.54,33.4,36.43,39.84,46.39,775333.0
31.54,33.5,36.33,39.84,46.19,775372.0
31.64,33.59,36.43,39.84,46.19,775412.0
31.54,33.5,36.33,39.84,46.19,775452.0
31.54,33.5,36.33,39.84,46.19,775491.0
31.45,33.4,36.43,39.84,46.29,775531.0
31.54,33.59,36.43,39.84,46.19,775570.0
31.54,33.4,36.33,39.84,46.39,775610.0
31.54,33.4,36.23,39.84,46.48,775649.0
31.54,33.5,36.43,39.84,46.29,775689.0
31.64,33.5,36.33,39.84,46.19,775729.0
31.45,33.59,36.23,39.84,46.19,775768.0
31.54,33.5,36.23,39.84,46.29,775808.0
31.64,33.59,36.33,39.84,46.29,775846.0
31.64,33.5,36.43,39.84,46.19,775886.0
31.54,33.4,36.23,39.84,46.09,775926.0
31.54,33.5,36.13,39.84,46.19,775965.0
31.64,33.5,36.43,39.84,46.19,776005.0
31.54,33.5,36.33,39.94,46.19,776044.0
31.54,33.5,36.43,39.84,46.19,776084.0
31.54,33.5,36.43,39.84,46.29,776124.0
31.54,33.59,36.33,39.84,46.29,776163.0
31.54,33.4,36.43,39.84,46.29,776203.0
31.45,33.5,36.43,39.84,46.29,776242.0
31.54,33.5,36.43,39.84,46.19,776282.0
31.54,33.5,36.43,39.84,46.39,776322.0
31.54,33.5,36.43,39.84,46.29,776360.0
31.54,33.5,36.23,39.84,46.29,776400.0
31.54,33.59,36.43,39.84,46.39,776439.0
31.54,33.5,36.43,39.94,46.19,776479.0
31.64,33.5,36.33,39.84,46.19,776519.0
31.54,33.5,36.33,39.84,46.39,776558.0
31.54,33.5,36.33,39.84,46.19,776598.0
31.64,33.5,36.33,39.84,46.39,776637.0
31.54,33.5,36.43,39.84,46.19,776677.0
31.45,33.5,36.33,39.84,46.29,776717.0
31.64,33.5,36.43,39.84,46.19,776756.0
31.54,33.59,36.33,39.84,46.29,776796.0
31.54,33.5,36.23,39.84,46.19,776835.0
31.54,33.5,36.43,39.84,46.29,776875.0
31.64,33.5,36.23,39.84,46.19,776913.0
31.54,33.4,36.43,39.84,46.29,776953.0
31.45,33.5,36.43,39.84,46.19,776993.0
31.54,33.5,36.23,39.84,46.19,777032.0
31.45,33.59,36.13,39.84,46.19,777072.0
31.54,33.5,36.43,39.84,46.29,777111.0
31.54,33.5,36.33,39.75,46.19,777151.0
31.54,33.5,36.23,39.84,46.19,777191.0
31.54,33.5,36.33,39.84,46.19,777230.0
31.64,33.5,36.04,39.84,46.19,777270.0
31.54,33.5,36.33,39.84,46.29,777309.0
31.54,33.59,36.43,39.84,46.19,777349.0
31.54,33.5,36.33,39.84,46.19,777389.0
31.74,33.4,36.23,39.84,46.19,777427.0
31.54,33.5,36.23,39.84,46.19,777467.0
31.45,33.5,36.23,39.94,46.29,777506.0
31.64,33.5,36.33,39.84,46.29,777546.0
31.45,33.5,36.43,39.94,46.29,777586.0
31.64,33.5,36.43,39.84,46.19,777625.0
31.54,33.59,36.33,39.84,46.39,777665.0
31.54,33.5,36.43,39.84,46.19,777704.0
31.54,33.5,36.43,39.94,46.19,777744.0
31.54,33.4,36.13,39.84,46.29,777784.0
31.64,33.5,36.23,39.84,46.29,777823.0
31.74,33.5,36.33,39.84,46.19,777863.0
31.54,33.5,36.43,39.84,46.39,777902.0
31.35,33.5,36.43,39.84,46.19,777942.0
31.54,33.59,36.43,39.84,46.19,777981.0
31.54,33.5,36.43,39.94,46.39,778020.0
31.45,33.5,36.43,39.84,46.19,778060.0
31.54,33.5,36.33,39.84,46.19,778099.0
31.54,33.5,36.43,39.84,46.09,778139.0
31.54,33.5,36.33,39.84,46.29,778178.0
31.45,33.5,36.43,39.84,46.19,778218.0
31.54,33.59,36.33,39.84,46.29,778258.0
31.64,33.5,36.33,39.84,46.19,778297.0
31.54,33.5,36.33,39.84,46.19,778337.0
31.64,33.5,36.33,39.84,46.29,778376.0
31.54,33.5,36.43,39.84,46.29,778416.0
31.54,33.5,36.23,39.84,46.29,778456.0
31.54,33.5,36.43,39.84,46.39,778494.0
31.54,33.5,36.43,39.84,46.19,778534.0
31.64,33.5,36.43,39.84,46.19,778573.0
31.64,33.59,36.43,39.84,46.39,778613.0
31.54,33.5,36.43,39.84,46.19,778653.0
31.54,33.5,36.33,39.94,46.19,778692.0
31.54,33.5,36.33,39.84,46.19,778732.0
31.64,33.5,36.33,39.84,46.39,778771.0
31.54,33.5,36.43,39.84,46.19,778811.0
31.54,33.5,36.43,39.84,46.29,778851.0
31.54,33.5,36.33,39.84,46.19,778890.0
31.54,33.5,36.43,39.84,46.29,778930.0
31.64,33.5,36.43,39.84,46.29,778969.0
31.54,33.5,36.33,39.84,46.19,779009.0
31.54,33.5,36.33,39.84,46.29,779048.0
31.54,33.5,36.43,39.84,46.29,779087.0
31.64,33.5,36.33,39.84,46.19,779127.0
31.74,33.5,36.33,39.84,46.29,779166.0
31.64,33.5,36.33,39.84,46.19,779206.0
31.64,33.5,36.52,39.84,46.39,779246.0
31.54,33.5,36.43,39.84,46.19,779285.0
31.54,33.5,36.43,39.84,46.39,779325.0
31.64,33.59,36.43,39.84,46.29,779364.0
31.64,33.5,36.23,39.84,46.39,779404.0
31.54,33.59,36.43,39.84,46.29,779443.0
31.64,33.5,36.43,39.94,46.19,779483.0
31.74,33.5,36.33,39.84,46.39,779523.0
31.64,33.5,36.43,40.04,46.68,779561.0
31.54,33.5,36.43,39.94,46.19,779601.0
31.84,33.5,36.43,39.84,46.19,779640.0
31.64,33.59,36.43,39.84,46.39,779680.0
31.54,33.5,36.33,39.94,46.39,779720.0
31.54,33.5,36.43,40.04,46.19,779759.0
31.54,33.5,36.33,40.04,46.29,779799.0
31.64,33.5,36.43,39.94,46.39,779838.0
31.54,33.5,36.43,39.94,46.29,779878.0
31.74,33.59,36.43,39.84,46.19,779918.0
31.54,33.5,36.43,39.84,46.29,779957.0
31.54,33.5,36.52,39.84,46.29,779997.0
31.54,33.5,36.43,39.94,46.39,780036.0
31.54,33.5,36.43,39.84,46.39,780076.0
31.54,33.59,36.43,39.84,46.39,780115.0
31.64,33.5,36.43,39.84,46.19,780154.0
31.54,33.5,36.43,39.94,46.29,780194.0
31.54,33.59,36.43,39.84,46.19,780233.0
31.84,33.5,36.43,40.04,46.29,780273.0
31.54,33.5,36.43,40.04,46.39,780313.0
31.54,33.5,36.43,39.84,46.29,780352.0
31.54,33.5,36.33,39.94,46.29,780392.0
31.64,33.59,36.43,39.94,46.29,780431.0
31.64,33.59,36.43,40.14,46.19,780471.0
31.64,33.5,36.33,40.04,46.19,780511.0
31.54,33.59,36.33,39.84,46.39,780550.0
31.64,33.5,36.43,39.84,46.29,780590.0
31.54,33.5,36.33,39.94,46.39,780628.0
31.54,33.5,36.33,39.94,46.19,780668.0
31.64,33.5,36.43,39.84,46.19,780707.0
31.54,33.5,36.33,39.84,46.39,780747.0
31.54,33.59,36.33,39.84,46.29,780787.0
31.54,33.5,36.23,39.84,46.19,780826.0
31.74,33.5,36.43,39.94,46.19,780866.0
31.74,33.5,36.33,39.94,46.29,780905.0
31.64,33.5,36.43,39.84,46.29,780945.0
31.54,33.5,36.33,39.84,46.39,780985.0
31.54,33.5,36.43,39.84,46.19,781024.0
31.54,33.5,36.43,39.84,46.48,781064.0
31.64,33.5,36.43,39.84,46.19,781103.0
31.54,33.5,36.43,39.84,46.39,781143.0
31.54,33.5,36.43,39.94,46.29,781182.0
31.74,33.5,36.43,39.84,46.29,781221.0
31.54,33.5,36.43,39.84,46.29,781261.0
31.54,33.5,36.52,39.84,46.29,781300.0
31.54,33.5,36.43,39.84,46.29,781340.0
31.64,33.5,36.33,39.94,46.48,781380.0
31.45,33.59,36.52,39.84,46.29,781419.0
31.64,33.5,36.33,39.84,46.19,781459.0
31.54,33.5,36.43,39.84,46.39,781498.0
31.64,33.5,36.43,39.94,46.19,781538.0
31.54,33.5,36.43,39.84,46.19,781578.0
31.54,33.59,36.43,39.84,46.19,781617.0
31.64,33.5,36.33,39.84,46.19,781657.0
31.54,33.5,36.43,39.84,46.29,781696.0
31.64,33.59,36.43,39.84,46.19,781735.0
31.54,33.5,36.43,40.04,46.29,781775.0
31.74,33.5,36.43,39.94,46.29,781814.0
31.54,33.5,36.43,39.94,46.48,781854.0
31.64,33.5,36.43,39.84,46.39,781893.0
31.54,33.5,36.43,39.94,46.39,781933.0
31.64,33.5,36.43,39.94,46.29,781972.0
31.54,33.59,36.43,40.04,46.29,782012.0
31.74,33.5,36.33,39.84,46.39,782052.0
31.54,33.5,36.43,39.94,46.29,782091.0
31.54,33.5,36.43,39.84,46.58,782131.0
31.64,33.5,36.43,40.14,46.58,782170.0
31.54,33.5,36.43,39.84,46.48,782210.0
31.74,33.5,36.43,39.84,46.29,782249.0
31.74,33.59,36.43,39.84,46.39,782288.0
31.54,33.5,36.43,39.84,46.48,782328.0
31.54,33.5,36.43,39.84,46.29,782367.0
31.64,33.5,36.43,39.94,46.29,782407.0
31.74,33.59,36.43,39.94,46.39,782447.0
31.64,33.59,36.43,39.84,46.39,782486.0
31.64,33.59,36.43,39.94,46.29,782526.0
31.74,33.59,36.43,39.94,46.39,782565.0
31.54,33.5,36.43,40.04,46.39,782605.0
31.64,33.5,36.43,39.94,46.39,782645.0
31.74,33.5,36.33,39.94,46.48,782684.0
31.54,33.59,36.52,39.94,46.39,782724.0
31.84,33.69,36.43,39.94,46.39,782763.0
31.54,33.59,36.43,39.94,46.19,782802.0
31.54,33.59,36.33,40.23,46.29,782842.0
31.64,33.5,36.43,39.94,46.48,782881.0
31.64,33.59,36.33,39.94,46.48,782921.0
31.54,33.59,36.43,39.94,46.29,782960.0
31.64,33.5,36.33,39.94,46.29,783000.0
31.64,33.5,36.43,40.04,46.58,783040.0
31.84,33.5,36.43,40.04,46.48,783079.0
31.54,33.5,36.43,39.94,46.29,783119.0
31.64,33.59,36.13,39.94,46.39,783158.0
31.74,33.5,36.43,40.14,46.48,783198.0
31.84,33.5,36.43,39.94,46.48,783237.0
31.74,33.5,36.43,39.94,46.39,783277.0
31.64,33.5,36.43,39.94,46.39,783316.0
31.64,33.5,36.43,40.14,46.29,783355.0
31.74,33.5,36.43,39.94,46.68,783395.0
31.74,33.5,36.43,40.14,46.29,783434.0
31.74,33.5,36.43,40.04,46.48,783474.0
31.74,33.5,36.43,39.94,46.29,783514.0
31.64,33.59,36.43,40.04,46.48,783553.0
31.54,33.5,36.52,40.14,46.29,783593.0
31.74,33.5,36.43,40.04,46.58,783632.0
31.64,33.59,36.43,40.04,46.39,783672.0
31.54,33.5,36.33,40.23,46.19,783712.0
31.64,33.59,36.43,40.14,46.39,783751.0
31.54,33.59,36.43,40.04,46.48,783791.0
31.84,33.5,36.43,40.14,46.48,783830.0
31.64,33.59,36.43,39.94,46.58,783869.0
31.74,33.5,36.43,39.94,46.29,783909.0
32.03,33.59,36.43,39.94,46.39,783948.0
31.64,33.5,36.43,39.94,46.39,783988.0
31.54,33.5,36.43,39.84,46.39,784027.0
31.64,33.59,36.43,40.14,46.29,784067.0
31.84,33.5,36.43,39.94,46.48,784107.0
31.64,33.59,36.52,40.04,46.48,784146.0
31.54,33.5,36.33,39.94,46.29,784186.0
31.64,33.5,36.43,39.94,46.39,784225.0
31.74,33.59,36.43,40.04,46.48,784265.0
31.54,33.5,36.43,40.04,46.39,784305.0
31.64,33.59,36.43,39.84,46.19,784344.0
31.64,33.59,36.43,39.94,46.39,784384.0
31.54,33.5,36.43,39.84,46.48,784422.0
31.74,33.59,36.43,39.84,46.39,784462.0
31.54,33.5,36.43,39.94,46.39,784501.0
31.74,33.59,36.43,40.14,46.48,784541.0
31.64,33.5,36.43,40.04,46.48,784581.0
31.64,33.5,36.52,40.33,46.29,784620.0
31.64,33.59,36.43,40.04,46.29,784660.0
31.84,33.5,36.43,39.94,46.39,784699.0
31.54,33.5,36.43,39.94,46.68,784739.0
31.64,33.5,36.52,40.04,46.48,784779.0
31.64,33.5,36.43,39.94,46.39,784818.0
31.74,33.5,36.43,40.04,46.48,784858.0
31.64,33.59,36.43,40.14,46.39,784897.0
31.64,33.59,36.62,39.94,46.19,784936.0
31.64,33.59,36.43,40.04,46.29,784976.0
31.54,33.5,36.52,40.14,46.58,785015.0
31.74,33.5,36.43,40.04,46.39,785055.0
31.64,33.59,36.43,39.94,46.39,785094.0
31.54,33.5,36.43,40.04,46.39,785134.0
31.74,33.59,36.43,40.04,46.48,785174.0
31.84,33.59,36.43,40.23,46.58,785213.0
31.84,33.5,36.43,40.04,46.19,785253.0
31.64,33.59,36.43,39.94,46.29,785292.0
31.84,33.5,36.43,40.23,46.29,785332.0
31.74,33.5,36.43,39.94,46.39,785372.0
31.64,33.5,36.43,39.94,46.68,785411.0
31.74,33.59,36.43,40.04,46.48,785451.0
31.64,33.5,36.43,40.04,46.48,785489.0
31.64,33.5,36.43,40.04,46.48,785529.0
31.64,33.69,36.43,40.04,46.29,785569.0
31.74,33.5,36.43,40.04,46.58,785608.0
31.64,33.59,36.62,40.23,46.58,785648.0
31.64,33.59,36.43,40.04,46.19,785687.0
31.64,33.59,36.33,39.94,46.29,785727.0
31.74,33.59,36.43,40.23,46.29,785766.0
31.64,33.5,36.33,40.04,46.19,785806.0
31.64,33.5,36.33,40.14,46.48,785846.0
31.64,33.59,36.43,39.84,46.48,785885.0
31.84,33.59,36.43,40.14,46.58,785925.0
31.74,33.5,36.52,40.04,46.58,785964.0
31.64,33.59,36.33,40.23,46.29,786003.0
31.64,33.69,36.43,40.14,46.48,786043.0
31.54,33.59,36.52,39.84,46.48,786082.0
31.74,33.5,36.43,39.94,46.48,786122.0
31.64,33.69,36.43,39.94,46.48,786161.0
31.74,33.59,36.43,40.04,46.39,786201.0
31.74,33.59,36.43,39.94,46.48,786241.0
31.84,33.59,36.43,40.23,46.58,786280.0
31.54,33.59,36.52,40.14,46.39,786320.0
31.64,33.5,36.43,40.04,46.58,786359.0
31.84,33.79,36.43,40.33,46.68,792089.0
31.64,33.69,36.52,40.23,46.68,792129.0
31.74,33.79,36.52,40.33,46.68,792169.0
31.74,33.59,36.52,40.23,46.68,792208.0
31.84,33.79,36.43,40.33,46.68,792248.0
31.84,33.79,36.43,40.33,46.68,792287.0
31.93,33.79,36.62,40.33,46.58,792327.0
31.93,33.79,36.43,40.33,46.68,792367.0
31.84,33.89,36.52,40.23,46.58,792406.0
31.64,33.69,36.43,40.14,46.68,792445.0
31.84,33.69,36.52,40.33,46.68,792484.0
31.93,33.79,36.52,40.14,46.68,792524.0
31.84,33.69,36.52,40.23,46.68,792564.0
31.74,33.79,36.43,40.14,46.68,792603.0
31.84,33.69,36.52,40.33,46.68,792643.0
31.74,33.89,36.62,40.23,46.68,792682.0
31.93,33.89,36.52,40.33,46.68,792722.0
31.74,33.69,36.43,40.33,46.68,792762.0
31.93,33.89,36.52,40.33,46.68,792801.0
31.74,33.79,36.43,40.23,46.68,792841.0
31.64,33.69,36.52,40.33,46.68,792880.0
31.74,33.79,36.62,40.33,46.68,792920.0
31.93,33.79,36.62,40.23,46.68,792960.0
31.74,33.59,36.43,40.23,46.68,792998.0
31.84,33.69,36.43,40.33,46.68,793038.0
31.93,33.69,36.43,40.23,46.68,793077.0
31.84,33.59,36.52,40.23,46.68,793117.0
31.74,33.69,36.62,40.23,46.58,793157.0
31.84,33.69,36.52,40.33,46.48,793196.0
31.64,33.69,36.52,40.33,46.68,793236.0
31.84,33.79,36.52,40.33,46.68,793275.0
31.84,33.89,36.43,40.33,46.58,793315.0
31.93,33.69,36.72,40.33,46.68,793354.0
32.03,33.89,36.43,40.33,46.68,793394.0
31.84,33.89,36.62,40.23,46.68,793434.0
31.74,33.69,36.52,40.33,46.58,793473.0
31.84,33.79,36.43,40.33,46.68,793512.0
31.84,33.79,36.72,40.33,46.68,793551.0
31.74,33.59,36.52,40.33,46.68,793591.0
31.74,33.79,36.62,40.33,46.68,793631.0
31.74,33.69,36.43,40.33,46.68,793670.0
31.64,33.79,36.43,40.33,46.68,793710.0
31.84,33.89,36.52,40.23,46.68,793749.0
31.93,33.69,36.52,40.14,46.68,793789.0
31.93,33.69,36.52,40.23,46.58,793829.0
31.84,33.79,36.52,40.23,46.68,793868.0
31.84,33.89,36.52,40.23,46.68,793908.0
31.84,33.69,36.52,40.23,46.68,793947.0
31.74,33.79,36.52,40.33,46.58,793987.0
31.64,33.79,36.52,40.23,46.68,794027.0
31.74,33.89,36.43,40.04,46.58,794065.0
31.74,33.79,36.62,40.33,46.68,794105.0
31.93,33.79,36.43,40.33,46.68,794144.0
31.84,33.59,36.62,40.33,46.68,794184.0
31.84,33.89,36.43,40.33,46.68,794224.0
31.84,33.69,36.52,40.33,46.68,794263.0
31.93,33.79,36.62,40.33,46.58,794303.0
31.93,33.89,36.52,40.23,46.68,794342.0
31.84,33.69,36.52,40.23,46.68,794382.0
31.93,33.98,36.43,40.23,46.58,794422.0
31.93,33.89,36.43,40.04,46.68,794461.0
31.93,33.89,36.52,40.33,46.68,794501.0
31.74,33.79,36.62,40.33,46.78,794540.0
31.84,33.79,36.52,40.23,46.68,794579.0
31.84,33.79,36.52,40.23,46.68,794618.0
31.84,33.79,36.62,40.33,46.68,794658.0
31.84,33.89,36.43,40.23,46.68,794698.0
31.93,33.79,36.43,40.33,46.68,794737.0
31.93,33.89,36.52,40.23,46.68,794777.0
31.93,33.79,36.62,40.33,46.68,794816.0
31.84,33.59,36.72,40.23,46.58,794856.0
31.74,33.79,36.82,40.33,46.68,794896.0
32.03,33.89,36.52,40.33,46.68,794935.0
31.74,33.79,36.52,40.33,46.68,794975.0
31.74,33.69,36.62,40.33,46.68,795014.0
31.84,33.89,36.43,40.23,46.58,795054.0
32.03,33.79,36.52,40.33,46.68,795094.0
31.84,33.89,36.43,40.33,46.68,795132.0
32.03,33.89,36.43,40.23,46.68,795172.0
31.84,33.79,36.52,40.23,46.68,795211.0
31.93,33.89,36.72,40.33,46.58,795251.0
31.74,33.98,36.43,40.23,46.68,795291.0
31.93,33.89,36.52,40.14,46.68,795330.0
32.03,33.89,36.43,40.33,46.68,795370.0
31.64,33.89,36.52,40.23,46.68,795409.0
31.84,33.69,36.43,40.23,46.68,795449.0
31.84,33.89,36.62,40.33,46.48,795489.0
32.03,33.79,36.52,40.23,46.68,795528.0
31.93,33.89,36.52,40.23,46.68,795568.0
31.93,33.69,36.62,40.14,46.68,795607.0
32.03,33.79,36.62,40.23,46.48,795646.0
31.93,33.79,36.52,40.33,46.48,795686.0
31.93,33.69,36.72,40.23,46.68,795725.0
31.84,33.89,36.52,40.04,46.68,795765.0
31.74,33.79,36.62,40.33,46.58,795804.0
31.93,33.98,36.43,40.23,46.68,795844.0
31.93,33.69,36.62,40.33,46.68,795883.0
31.93,33.69,36.62,40.33,46.58,795923.0
32.03,33.89,36.52,40.33,46.58,795963.0
31.84,33.89,36.52,40.33,46.48,796002.0
31.74,33.79,36.62,40.23,46.58,796042.0
31.84,33.89,36.43,40.23,46.58,796081.0
31.84,33.79,36.43,40.23,46.68,796121.0
31.93,33.69,36.62,40.23,46.58,796161.0
31.84,33.89,36.52,40.33,46.68,796199.0
31.74,33.79,36.52,40.33,46.58,796239.0
31.93,33.79,36.43,40.23,46.68,796278.0
32.03,33.98,36.43,40.23,46.68,796318.0
31.84,33.79,36.82,40.33,46.68,796358.0
31.84,33.98,36.43,40.14,46.68,796397.0
31.74,33.79,36.62,40.33,46.58,796437.0
31.93,33.69,36.52,40.33,46.68,796476.0
31.84,33.89,36.62,40.14,46.68,796516.0
31.93,33.98,36.62,40.33,46.68,796556.0
31.84,33.89,36.52,40.23,46.68,796595.0
31.93,33.79,36.72,40.23,46.68,796635.0
31.84,33.79,36.52,40.14,46.58,796674.0
31.84,33.79,36.72,40.33,46.58,796713.0
31.93,33.98,36.62,40.33,46.68,796753.0
31.84,33.98,36.62,40.14,46.68,796792.0
31.93,33.79,36.62,40.23,46.68,796832.0
31.84,33.79,36.62,40.23,46.68,796871.0
31.74,33.98,36.43,40.33,46.68,796911.0
31.74,33.69,36.62,40.33,46.68,796951.0
31.64,33.79,36.62,40.33,46.68,796990.0
31.74,33.79,36.52,40.23,46.68,797030.0
32.03,33.98,36.43,40.23,46.68,797069.0
31.74,33.98,36.72,40.23,46.58,797109.0
31.84,33.89,36.52,40.23,46.58,797148.0
31.93,33.98,36.72,40.23,46.58,797188.0
31.93,33.89,36.52,40.33,46.68,797228.0
31.84,33.79,36.72,40.23,46.48,797266.0
31.64,33.89,36.72,40.33,46.48,797306.0
31.84,33.79,36.52,40.33,46.68,797345.0
31.84,33.69,36.52,40.23,46.68,797385.0
31.93,33.89,36.62,40.33,46.68,797425.0
31.84,33.69,36.62,40.33,46.48,797464.0
31.93,33.79,36.62,40.23,46.68,797504.0
32.03,33.89,36.62,40.23,46.68,797543.0
31.74,33.89,36.72,40.33,46.68,797583.0
31.74,33.89,36.52,40.14,46.68,797623.0
32.03,33.98,36.72,40.14,46.68,797662.0
31.93,33.89,36.72,40.23,46.68,797702.0
31.74,33.89,36.62,40.33,46.68,797741.0
31.64,33.89,36.52,40.33,46.68,797780.0
31.84,33.89,36.52,40.33,46.68,797820.0
31.93,33.98,36.62,40.33,46.68,797859.0
31.84,33.79,36.43,40.33,46.68,797899.0
31.93,33.98,36.52,40.33,46.68,797938.0
31.93,33.89,36.52,40.23,46.68,797978.0
31.74,33.79,36.62,40.33,46.58,798018.0
31.93,33.98,36.62,40.14,46.68,798057.0
31.93,33.79,36.62,40.33,46.68,798097.0
31.93,33.89,36.62,40.33,46.68,798136.0
31.84,33.89,36.82,40.33,46.68,798176.0
31.84,33.79,36.62,40.23,46.58,798216.0
31.84,33.98,36.62,40.33,46.68,798255.0
31.93,33.89,36.72,40.33,46.68,798295.0
32.03,33.69,36.72,40.23,46.68,798333.0
31.74,33.98,36.52,40.33,46.68,798373.0
32.03,33.89,36.62,40.33,46.68,798412.0
31.93,33.89,36.52,40.33,46.68,798452.0
31.93,33.89,36.72,40.33,46.58,798492.0
31.93,33.89,36.52,40.33,46.68,798531.0
32.03,33.89,36.62,40.33,46.68,798571.0
32.03,33.98,36.52,40.33,46.68,798610.0
32.03,33.98,36.52,40.33,46.68,798650.0
32.03,33.79,36.72,40.43,46.68,798690.0
32.03,33.89,36.62,40.33,46.78,798729.0
32.03,33.89,36.62,40.33,46.68,798769.0
31.84,33.79,36.91,40.33,46.68,798808.0
32.03,33.89,36.62,40.33,46.68,798848.0
32.03,33.98,36.62,40.33,46.68,798887.0
31.93,33.89,36.62,40.23,46.68,798926.0
31.93,33.98,36.62,40.33,46.68,798966.0
32.03,33.79,36.62,40.33,46.68,799005.0
32.03,33.98,36.62,40.43,46.68,799045.0
32.03,33.79,36.72,40.33,46.68,799085.0
31.84,33.79,36.62,40.33,46.68,799124.0
31.84,33.89,36.43,40.23,46.68,799164.0
32.03,33.89,36.62,40.33,46.78,799203.0
31.93,33.89,36.52,40.33,46.68,799243.0
31.93,33.79,36.72,40.23,46.68,799283.0
32.03,33.79,36.62,40.33,46.68,799322.0
32.03,33.98,36.52,40.33,46.68,799362.0
31.93,33.89,36.72,40.33,46.68,799400.0
32.03,33.98,36.43,40.33,46.68,799440.0
32.03,33.89,36.52,40.23,46.68,799480.0
31.93,33.89,36.62,40.33,46.68,799519.0
31.93,33.98,36.62,40.33,46.68,799559.0
31.93,33.89,36.62,40.33,46.68,799598.0
31.93,33.89,36.52,40.33,46.68,799638.0
31.93,33.98,36.72,40.33,46.68,799677.0
32.03,33.89,36.62,40.33,46.68,799717.0
31.93,33.98,36.72,40.33,46.68,799757.0
32.03,33.98,36.52,40.33,46.68,799796.0
32.03,33.98,36.52,40.33,46.78,799836.0
31.93,33.98,36.62,40.23,46.68,799875.0
31.93,33.89,36.43,40.33,46.68,799915.0
32.03,33.79,36.72,40.33,46.68,799954.0
31.93,33.98,36.62,40.33,46.68,799993.0
31.84,33.98,36.72,40.33,46.68,800033.0
31.93,33.79,36.62,40.43,46.68,800072.0
32.03,33.98,36.62,40.33,46.68,800112.0
32.03,33.98,36.52,40.33,46.68,800152.0
32.03,33.98,36.62,40.43,46.68,800191.0
31.93,33.89,36.72,40.33,46.68,800231.0
32.03,33.89,36.72,40.33,46.68,800270.0
32.03,33.89,36.52,40.33,46.68,800310.0
32.03,33.98,36.43,40.33,46.68,800350.0
31.93,33.89,36.52,40.33,46.68,800389.0
32.03,33.89,36.62,40.33,46.68,800429.0
31.93,33.98,36.62,40.33,46.78,800467.0
31.93,33.98,36.52,40.33,46.68,800507.0
32.03,33.79,36.82,40.33,46.68,800547.0
32.13,33.98,36.62,40.33,46.68,800586.0
32.03,33.89,36.62,40.33,46.68,800626.0
32.03,33.98,36.62,40.23,46.68,800665.0
31.93,33.98,36.62,40.33,46.68,800705.0
32.03,33.98,36.52,40.43,46.78,800745.0
31.84,33.89,36.62,40.23,46.68,800784.0
