A1,A2,A3,A4,A5,heat,time
22.17,21.78,22.27,22.56,22.07,0.0,10134.0
21.97,21.87,22.27,22.56,22.17,0.0,10175.0
21.97,21.78,22.27,22.85,21.87,0.0,10215.0
22.07,21.78,22.36,22.75,22.07,0.0,10256.0
22.07,21.78,22.36,22.85,22.07,0.0,10296.0
22.07,21.97,22.27,22.75,21.97,0.0,10337.0
22.07,21.87,22.36,22.66,22.07,0.0,10378.0
22.17,21.58,22.46,22.46,21.87,0.0,10418.0
21.97,21.78,22.56,22.95,21.97,0.0,10459.0
21.97,21.97,22.36,22.75,21.97,0.0,10499.0
22.17,21.87,22.36,22.56,22.07,0.0,10540.0
22.07,21.97,22.46,22.66,21.97,0.0,10580.0
21.87,21.78,22.27,22.75,22.17,0.0,10620.0
22.07,21.68,22.46,22.75,21.78,0.0,10661.0
22.07,21.68,22.27,22.66,21.87,0.0,10701.0
22.07,21.87,22.36,22.95,21.87,0.0,10742.0
22.17,21.78,22.36,22.46,21.87,0.0,10783.0
22.17,21.78,22.56,23.05,21.68,0.0,10823.0
22.17,21.78,22.46,22.75,21.97,0.0,10864.0
21.87,21.78,22.27,22.66,22.07,0.0,10905.0
21.97,21.87,22.46,22.75,21.87,0.0,10945.0
21.87,21.87,22.27,22.66,22.07,0.0,10986.0
22.07,21.78,22.46,22.95,22.17,0.0,11026.0
22.36,21.78,22.27,22.75,21.97,0.0,11067.0
22.07,21.97,22.27,22.85,22.07,0.0,11108.0
21.97,21.97,22.46,22.85,21.97,0.0,11148.0
21.97,21.78,22.27,22.85,21.97,0.0,11189.0
22.27,21.87,22.46,22.56,21.87,0.0,11229.0
22.07,21.78,22.36,22.66,21.97,0.0,11270.0
22.17,21.87,22.36,22.75,22.17,0.0,11311.0
22.27,21.97,22.17,22.56,22.17,0.0,11351.0
22.07,21.78,22.56,22.75,21.78,0.0,11392.0
21.97,21.87,22.46,22.75,21.78,0.0,11431.0
21.87,21.87,22.46,22.75,21.97,0.0,11472.0
22.27,21.87,22.46,22.56,22.07,0.0,11513.0
22.17,21.97,22.36,22.85,22.07,0.0,11553.0
22.07,21.78,22.27,22.75,21.87,0.0,11594.0
22.07,21.87,22.46,22.85,22.07,0.0,11635.0
22.07,21.68,22.27,22.95,22.07,0.0,11675.0
22.07,21.78,22.27,22.85,21.97,0.0,11716.0
21.97,21.97,22.27,22.75,21.87,0.0,11756.0
21.97,21.87,22.17,22.56,21.97,0.0,11797.0
22.07,21.68,22.36,22.95,21.87,0.0,11838.0
21.97,21.68,22.56,22.95,21.68,0.0,11878.0
22.17,21.78,22.27,22.75,22.07,0.0,11919.0
22.17,21.87,22.27,22.75,21.97,0.0,11959.0
22.17,21.87,22.36,22.75,21.87,0.0,12000.0
22.07,21.78,22.27,22.85,21.97,0.0,12041.0
22.17,21.68,22.36,22.75,21.78,0.0,12081.0
21.97,21.97,22.36,22.75,22.07,0.0,12122.0
22.17,21.78,22.27,22.46,21.87,0.0,12162.0
22.17,21.78,22.46,22.66,22.17,0.0,12203.0
21.97,21.68,22.27,22.75,21.97,0.0,12243.0
22.07,21.78,22.27,22.56,21.97,0.0,12283.0
22.17,21.97,22.46,22.56,22.27,0.0,12324.0
22.27,21.58,22.36,22.95,22.07,0.0,12364.0
22.07,21.97,22.27,22.75,21.97,0.0,12405.0
22.07,21.78,22.56,22.46,21.87,0.0,12446.0
22.17,22.07,22.46,22.66,21.87,1.0,12486.0
22.27,22.07,22.17,22.66,21.97,1.0,12527.0
22.27,21.87,22.36,22.95,21.97,1.0,12568.0
22.07,21.78,22.56,22.85,21.97,1.0,12608.0
22.17,21.78,22.27,22.46,21.97,1.0,12649.0
22.17,21.87,22.46,22.95,21.97,1.0,12689.0
