A1,A2,A3,A4,A5,heat,time
25.29,24.71,25.59,25.78,28.71,1.0,43028.0
25.39,24.8,25.49,25.98,28.81,1.0,43069.0
25.39,24.51,25.49,25.59,28.81,1.0,43109.0
25.2,24.61,25.39,25.59,28.71,1.0,43150.0
25.2,24.71,25.59,25.78,28.91,1.0,43191.0
25.39,24.8,25.39,25.59,28.61,1.0,43231.0
25.2,24.9,25.49,25.49,28.81,1.0,43272.0
25.39,24.8,25.59,25.68,28.81,1.0,43312.0
25.1,24.8,25.39,25.68,28.61,1.0,43353.0
25.2,24.71,25.49,25.68,28.81,1.0,43394.0
25.59,24.71,25.49,25.78,29.0,1.0,43433.0
25.39,24.61,25.49,25.68,28.71,1.0,43474.0
25.2,24.61,25.39,25.59,28.71,1.0,43514.0
25.2,24.71,25.59,25.49,28.61,1.0,43555.0
25.39,24.61,25.49,25.78,28.91,1.0,43596.0
25.29,24.8,25.59,25.88,28.81,1.0,43636.0
25.1,24.8,25.49,25.88,28.71,1.0,43677.0
25.39,24.8,25.59,25.88,28.91,1.0,43718.0
25.2,24.71,25.59,25.68,28.91,1.0,43758.0
25.29,24.71,25.59,25.68,28.71,1.0,43799.0
25.39,24.8,25.59,25.59,29.0,1.0,43839.0
25.29,24.9,25.39,25.78,29.0,1.0,43880.0
25.39,24.61,25.29,25.68,28.81,1.0,43921.0
25.29,24.71,25.68,25.78,29.0,1.0,43961.0
25.39,24.71,25.68,25.68,28.91,1.0,44002.0
25.29,24.61,25.39,25.59,28.91,1.0,44042.0
25.29,24.71,25.68,25.98,29.88,1.0,51627.0
25.29,24.51,25.49,25.98,29.69,1.0,51667.0
25.49,24.8,25.39,25.88,29.88,1.0,51708.0
25.2,24.71,25.68,25.88,29.79,1.0,51748.0
25.49,24.71,25.59,25.68,29.69,1.0,51789.0
25.2,24.71,25.59,25.98,29.69,1.0,51829.0
25.2,25.0,25.49,25.98,29.69,1.0,51870.0
25.29,24.61,25.29,25.88,29.79,1.0,51911.0
25.29,24.61,25.59,25.98,29.49,1.0,51951.0
25.2,24.51,25.68,26.07,29.79,1.0,51992.0
25.39,24.51,25.49,25.98,29.59,1.0,52032.0
25.39,24.8,25.49,25.78,29.69,1.0,52073.0
25.29,24.71,25.49,25.78,29.88,1.0,52114.0
25.49,24.51,25.39,25.88,29.88,1.0,52154.0
25.29,24.61,25.49,25.88,29.88,1.0,52195.0
25.0,24.8,25.39,25.68,29.88,1.0,52235.0
25.39,24.51,25.39,26.07,29.79,1.0,52276.0
25.49,24.71,25.49,25.88,29.69,1.0,52317.0
25.2,24.61,25.59,25.78,29.79,1.0,52357.0
25.29,24.51,25.29,25.78,29.79,1.0,52398.0
25.39,24.8,25.68,25.78,29.69,1.0,52439.0
25.0,24.71,25.59,26.07,29.98,1.0,52478.0
25.39,24.51,25.49,25.78,29.69,1.0,52519.0
25.2,24.61,25.49,25.88,29.79,1.0,52559.0
25.1,24.8,25.39,25.88,29.79,1.0,52600.0
25.59,24.51,25.68,25.88,29.79,1.0,52641.0
24.9,24.71,25.49,25.88,29.69,1.0,52681.0
25.1,24.8,25.59,26.17,29.98,1.0,52722.0
25.49,24.71,25.59,25.68,29.69,1.0,52762.0
25.29,24.51,25.59,26.07,29.98,1.0,52803.0
25.29,24.71,25.49,25.88,29.88,1.0,52844.0
25.29,24.61,25.49,26.07,29.98,1.0,52884.0
25.29,24.61,25.49,25.98,29.98,1.0,52925.0
25.29,24.61,25.49,25.78,29.98,1.0,52965.0
25.29,24.71,25.68,25.78,29.69,1.0,53006.0
25.2,24.8,25.39,25.88,29.88,1.0,53047.0
25.29,24.71,25.68,25.88,29.79,1.0,53087.0
25.39,24.8,25.59,25.98,29.79,1.0,53128.0
25.1,24.71,25.49,25.68,29.59,1.0,53169.0
25.59,24.8,25.49,25.59,29.69,1.0,53209.0
25.29,24.71,25.49,26.07,29.88,1.0,53250.0
25.29,24.71,25.39,25.88,29.98,1.0,53289.0
25.29,24.71,25.39,25.88,29.88,1.0,53330.0
25.1,24.61,25.59,25.78,29.98,1.0,53371.0
25.2,24.61,25.49,25.98,29.98,1.0,53411.0
25.2,24.61,25.39,26.07,29.88,1.0,53452.0
25.29,24.71,25.49,25.88,29.79,1.0,53492.0
25.39,24.9,25.68,26.07,29.88,1.0,53533.0
25.49,24.61,25.39,26.17,30.08,1.0,53574.0
25.2,24.9,25.39,25.88,29.98,1.0,53614.0
25.2,24.8,25.39,25.98,29.98,1.0,53655.0
25.1,24.61,25.68,25.98,29.98,1.0,53695.0
25.1,24.51,25.68,25.98,29.98,1.0,53736.0
25.39,24.9,25.59,25.88,29.88,1.0,53777.0
25.29,24.71,25.39,26.17,29.98,1.0,53817.0
25.29,24.61,25.49,25.98,29.98,1.0,53858.0
