A1,A2,A3,A4,A5,heat,time
23.63,23.14,23.63,23.73,24.32,0.0,9340.0
23.44,22.85,23.73,24.12,24.41,0.0,9380.0
23.44,23.24,23.54,23.93,24.32,0.0,9419.0
23.34,23.24,23.63,23.93,24.22,0.0,9459.0
23.34,23.05,23.73,23.73,24.22,0.0,9498.0
23.44,23.05,23.63,23.93,24.51,1.0,9538.0
23.34,22.95,23.54,23.83,24.41,1.0,9578.0
23.54,23.05,23.83,23.93,24.22,1.0,9617.0
23.54,23.34,23.54,23.73,24.32,1.0,9657.0
23.73,23.05,23.73,24.02,24.12,1.0,9696.0
23.54,23.14,23.73,24.02,24.22,1.0,9736.0
23.44,23.14,23.63,23.83,24.12,1.0,9776.0
23.44,23.14,23.63,23.83,24.41,1.0,9815.0
23.24,23.14,23.73,24.02,24.41,1.0,9854.0
23.63,22.95,23.63,23.83,24.32,1.0,9893.0
23.44,23.14,23.73,23.83,24.22,1.0,9933.0
23.34,23.05,23.54,24.02,24.51,1.0,9973.0
23.34,23.05,23.73,23.83,24.22,1.0,10012.0
23.44,23.14,23.73,24.02,24.32,1.0,10053.0
23.24,22.85,23.54,23.93,24.32,1.0,10093.0
23.24,23.14,23.73,23.83,24.32,1.0,10134.0
23.63,22.95,23.63,24.02,24.32,1.0,10175.0
23.14,23.05,23.63,23.93,24.32,1.0,10215.0
23.44,23.05,23.54,24.12,24.22,1.0,10256.0
23.44,23.05,23.63,24.12,24.22,1.0,10296.0
23.34,22.85,23.63,23.73,24.32,1.0,10337.0
23.34,22.95,23.73,23.83,24.12,1.0,10378.0
23.54,22.85,23.63,24.12,24.02,1.0,10418.0
23.54,23.05,23.54,24.02,24.22,1.0,10459.0
23.34,23.05,23.54,23.93,24.32,1.0,10499.0
23.44,22.95,23.63,24.02,24.32,1.0,10540.0
23.44,22.95,23.63,23.73,24.22,1.0,10580.0
23.24,23.24,23.73,23.73,24.22,1.0,10620.0
23.73,23.24,23.34,23.63,24.32,1.0,10661.0
23.24,23.24,23.54,24.22,24.12,1.0,10701.0
23.44,23.34,23.54,23.73,24.51,1.0,10742.0
23.44,23.05,23.73,23.73,24.22,1.0,10783.0
23.54,23.24,23.54,24.02,23.93,1.0,10823.0
23.54,22.95,23.54,23.73,24.12,1.0,10864.0
23.44,23.05,23.73,23.93,24.12,1.0,10905.0
23.54,22.95,23.73,23.83,24.22,1.0,10945.0
23.54,22.85,23.73,24.02,24.22,1.0,10986.0
23.24,23.05,23.44,23.83,24.22,1.0,11026.0
23.44,23.14,23.44,23.83,24.32,1.0,11067.0
23.44,23.05,23.73,23.83,24.12,1.0,11108.0
23.44,22.95,23.54,24.12,24.02,1.0,11148.0
23.24,23.05,23.73,23.83,24.22,1.0,11189.0
23.14,23.14,23.63,23.93,24.22,1.0,11229.0
23.34,23.05,23.63,23.63,24.32,1.0,11270.0
23.44,23.05,23.54,23.83,24.12,1.0,11311.0
23.24,23.05,23.63,23.93,24.12,1.0,11351.0
23.44,23.05,23.54,24.12,24.22,1.0,11392.0
23.14,23.34,23.44,23.83,23.93,1.0,11431.0
23.54,23.05,23.83,23.93,24.22,1.0,11472.0
23.44,22.95,23.63,23.93,24.32,1.0,11513.0
23.44,23.14,23.63,23.83,24.02,1.0,11553.0
23.24,22.95,23.54,23.63,23.93,1.0,11594.0
23.34,22.95,23.73,24.02,24.02,1.0,11635.0
23.54,22.85,23.63,24.12,24.32,1.0,11675.0
23.54,22.85,23.63,23.93,24.22,1.0,11716.0
23.44,22.95,23.83,23.54,24.22,1.0,11756.0
23.54,22.95,23.63,23.93,24.02,1.0,11797.0
23.34,22.95,23.54,23.73,24.22,1.0,11838.0
23.44,23.14,23.54,23.83,23.93,1.0,11878.0
23.34,22.95,23.73,23.93,24.22,1.0,11919.0
23.54,23.05,23.63,23.83,24.41,1.0,11959.0
23.44,22.95,23.63,23.73,24.12,1.0,12000.0
23.44,23.14,23.63,23.83,24.12,1.0,12041.0
23.24,23.05,23.44,23.83,24.32,1.0,12081.0
23.44,23.14,23.44,23.73,24.22,1.0,12122.0
23.34,23.14,23.54,24.02,24.02,1.0,12162.0
23.34,22.85,23.63,23.63,24.22,1.0,12203.0
23.14,22.95,23.63,23.83,24.22,1.0,12243.0
23.24,23.05,23.54,23.63,24.22,1.0,12283.0
23.34,22.75,23.73,23.73,24.22,1.0,12324.0
23.44,23.24,23.54,23.73,24.12,1.0,12364.0
23.54,23.05,23.63,24.02,24.12,1.0,12405.0
23.34,23.05,23.54,23.63,24.32,1.0,12446.0
23.34,22.85,23.44,23.73,24.22,1.0,12486.0
23.14,23.05,23.54,23.93,24.32,1.0,12527.0
23.44,22.85,23.73,23.73,24.32,1.0,12568.0
23.44,22.95,23.73,23.83,24.12,1.0,12608.0
23.44,23.05,23.73,23.93,24.22,1.0,12649.0
23.44,23.14,23.63,24.12,24.32,1.0,12689.0
23.24,22.85,23.73,23.63,24.51,1.0,12730.0
23.34,22.95,23.54,23.83,24.41,1.0,12771.0
23.44,23.14,23.54,23.93,24.12,1.0,12811.0
23.44,22.85,23.63,23.83,24.32,1.0,12852.0
23.34,22.85,23.63,24.02,24.41,1.0,12892.0
23.34,23.14,23.44,23.63,24.22,1.0,12933.0
23.34,22.95,23.63,23.83,24.51,1.0,12974.0
23.24,22.95,23.63,23.83,24.22,1.0,13014.0
23.14,23.14,23.54,23.83,24.51,1.0,13054.0
23.44,22.95,23.54,23.83,24.22,1.0,13094.0
23.34,23.05,23.54,23.93,24.32,1.0,13135.0
23.44,22.95,23.63,23.83,24.51,1.0,13176.0
23.34,23.14,23.63,23.83,24.51,1.0,13216.0
23.34,23.05,23.54,23.73,24.12,1.0,13257.0
23.24,23.05,23.63,23.93,24.51,1.0,13297.0
23.24,23.05,23.63,23.73,24.51,1.0,13338.0
23.24,23.05,23.44,23.63,24.41,1.0,13379.0
23.24,23.05,23.54,23.63,24.51,1.0,13419.0
23.24,23.05,23.54,23.73,24.41,1.0,13460.0
23.54,22.85,23.63,23.63,24.41,1.0,13501.0
23.54,22.75,23.63,23.73,24.41,1.0,13541.0
23.24,23.05,23.34,23.83,24.41,1.0,13582.0
23.44,23.14,23.63,23.83,24.22,1.0,13622.0
23.34,23.05,23.54,23.93,24.32,1.0,13663.0
23.34,23.14,23.34,23.63,24.22,1.0,13704.0
23.34,22.85,23.44,23.63,24.22,1.0,13744.0
23.54,23.14,23.63,23.83,24.51,1.0,13785.0
23.54,22.85,23.83,23.83,24.51,1.0,13825.0
23.14,23.34,23.54,23.83,24.41,1.0,13865.0
23.44,22.95,23.63,24.02,24.41,1.0,13906.0
23.54,22.85,23.73,23.93,24.41,1.0,13946.0
23.44,23.14,23.54,23.83,24.32,1.0,13987.0
23.34,23.05,23.63,24.02,24.22,1.0,14027.0
23.34,22.95,23.54,23.73,24.61,1.0,14068.0
23.34,22.95,23.73,24.02,24.41,1.0,14109.0
23.34,22.85,23.63,23.73,24.41,1.0,14149.0
23.24,22.95,23.54,24.22,24.51,1.0,14190.0
23.44,22.95,23.54,23.83,24.71,1.0,14231.0
23.24,23.05,23.54,23.73,24.51,1.0,14271.0
23.44,22.85,23.54,23.73,24.61,1.0,14312.0
23.44,23.14,23.44,24.02,24.71,1.0,14352.0
23.44,22.95,23.54,24.12,24.51,1.0,14393.0
23.14,23.05,23.54,23.83,24.61,1.0,14434.0
23.34,22.95,23.73,23.73,24.41,1.0,14474.0
23.34,23.14,23.34,24.02,24.51,1.0,14515.0
23.44,23.05,23.54,23.63,24.71,1.0,14555.0
23.34,22.95,23.54,23.83,24.8,1.0,14596.0
23.34,22.95,23.54,23.83,24.61,1.0,14637.0
23.34,22.95,23.54,23.73,24.51,1.0,14676.0
23.54,22.95,23.63,24.02,24.51,1.0,14717.0
23.34,23.05,23.63,23.93,24.61,1.0,14757.0
23.54,23.05,23.54,23.93,24.61,1.0,14798.0
23.24,23.05,23.44,23.73,24.8,1.0,14839.0
23.63,22.95,23.54,23.73,24.51,1.0,14879.0
23.34,22.85,23.63,23.83,24.71,1.0,14920.0
23.14,23.24,23.44,23.83,24.51,1.0,14960.0
23.34,22.95,23.54,24.12,24.51,1.0,15001.0
23.54,23.14,23.54,23.63,24.61,1.0,15042.0
23.14,23.14,23.73,23.73,24.61,1.0,15082.0
23.44,23.14,23.34,24.02,24.71,1.0,15123.0
23.44,23.05,23.44,23.73,24.51,1.0,15164.0
23.54,22.95,23.63,23.93,24.41,1.0,15204.0
23.63,22.95,23.54,23.73,24.61,1.0,15245.0
23.34,22.85,23.73,23.93,24.61,1.0,15285.0
23.14,23.05,23.63,23.73,24.71,1.0,15326.0
23.44,22.85,23.63,23.83,24.9,1.0,15367.0
23.34,23.14,23.44,23.73,24.9,1.0,15407.0
23.63,22.75,23.83,23.63,24.8,1.0,15448.0
23.24,22.95,23.63,23.73,24.8,1.0,15488.0
23.34,22.95,23.63,24.12,24.8,1.0,15528.0
23.44,23.05,23.24,24.02,24.71,1.0,15569.0
23.44,22.85,23.63,23.93,24.71,1.0,15609.0
23.34,22.95,23.73,23.83,24.9,1.0,15650.0
23.54,22.85,23.63,23.54,24.8,1.0,15690.0
23.44,22.85,23.63,23.83,25.0,1.0,15731.0
23.24,23.14,23.54,23.83,24.8,1.0,15772.0
23.24,22.95,23.54,23.73,24.71,1.0,15812.0
23.54,22.75,23.73,24.02,24.61,1.0,15853.0
23.54,23.14,23.44,24.22,24.8,1.0,15893.0
23.34,23.05,23.44,23.83,24.9,1.0,15934.0
23.34,23.05,23.63,23.83,24.9,1.0,15975.0
23.44,23.14,23.54,23.83,25.0,1.0,16015.0
23.34,23.14,23.63,24.22,24.9,1.0,16056.0
23.44,23.05,23.63,23.73,25.0,1.0,16097.0
23.44,22.95,23.54,23.83,24.8,1.0,16137.0
23.54,23.05,23.83,24.12,24.9,1.0,16178.0
23.34,23.14,23.54,23.73,24.9,1.0,16218.0
23.63,23.05,23.73,23.63,24.71,1.0,16259.0
23.63,22.95,23.44,24.02,24.8,1.0,16300.0
23.34,22.85,23.54,23.83,25.0,1.0,16339.0
23.54,23.14,23.44,23.93,24.9,1.0,16380.0
23.54,23.14,23.54,23.83,25.0,1.0,16420.0
23.24,22.95,23.54,24.02,25.1,1.0,16461.0
23.34,22.85,23.63,23.93,25.0,1.0,16502.0
23.05,23.24,23.63,23.83,25.0,1.0,16542.0
23.44,23.14,23.44,23.73,25.0,1.0,16583.0
23.34,23.14,23.44,23.73,24.8,1.0,16623.0
23.24,22.95,23.73,24.02,25.1,1.0,16664.0
23.44,23.05,23.54,24.02,24.9,1.0,16705.0
23.54,22.85,23.54,24.02,24.8,1.0,16745.0
23.34,23.05,23.63,24.02,25.1,1.0,16786.0
23.44,22.95,23.54,24.02,24.8,1.0,16827.0
23.44,23.05,23.54,23.83,24.9,1.0,16867.0
23.34,22.95,23.63,23.73,24.9,1.0,16908.0
23.34,23.05,23.54,24.12,25.0,1.0,16948.0
23.44,23.24,23.54,23.73,25.1,1.0,16989.0
23.44,22.85,23.63,24.22,24.71,1.0,17030.0
23.44,22.95,23.73,23.83,25.0,1.0,17070.0
23.54,22.95,23.54,23.93,25.1,1.0,17111.0
23.44,23.05,23.73,23.93,24.9,1.0,17150.0
23.34,22.95,23.63,23.83,24.9,1.0,17191.0
23.54,22.95,23.73,23.83,25.0,1.0,17232.0
23.24,23.14,23.34,23.73,25.0,1.0,17272.0
23.44,23.14,23.44,23.83,24.8,1.0,17313.0
23.54,23.14,23.44,23.83,24.9,1.0,17353.0
23.34,23.24,23.34,23.93,25.1,1.0,17394.0
23.24,23.05,23.54,24.02,24.9,1.0,17435.0
23.34,22.85,23.73,23.73,25.1,1.0,17475.0
23.34,22.95,23.63,24.02,25.0,1.0,17516.0
23.34,22.95,23.63,24.02,25.1,1.0,17556.0
23.14,22.95,23.63,23.83,25.2,1.0,17597.0
23.34,22.95,23.63,23.83,25.0,1.0,17638.0
23.24,23.05,23.34,23.93,25.0,1.0,17678.0
23.54,22.95,23.73,23.73,24.9,1.0,17719.0
23.44,23.05,23.83,23.73,24.9,1.0,17760.0
23.44,23.14,23.54,23.93,25.0,1.0,17800.0
23.44,22.85,23.54,24.02,25.2,1.0,17841.0
23.54,23.14,23.44,23.63,25.29,1.0,17881.0
23.44,23.14,23.54,23.83,25.1,1.0,17922.0
23.24,22.75,23.73,23.83,25.1,1.0,17963.0
23.34,23.05,23.44,23.73,25.1,1.0,18002.0
23.24,22.85,23.63,23.73,25.1,1.0,18043.0
23.63,23.14,23.54,23.73,25.1,1.0,18083.0
23.44,23.14,23.63,23.73,25.2,1.0,18124.0
23.44,22.85,23.44,23.83,25.1,1.0,18165.0
23.14,23.05,23.63,24.02,25.2,1.0,18205.0
23.24,23.05,23.44,23.73,25.2,1.0,18246.0
23.24,23.14,23.63,24.02,25.2,1.0,18286.0
23.14,22.95,23.54,23.93,24.9,1.0,18327.0
23.24,22.95,23.54,23.83,25.2,1.0,18368.0
23.24,23.05,23.63,23.93,24.9,1.0,18408.0
23.34,23.24,23.54,24.02,25.29,1.0,18449.0
23.54,23.34,23.73,23.73,25.39,1.0,18489.0
23.44,22.95,23.63,23.83,25.1,1.0,18530.0
23.24,22.95,23.54,23.73,25.2,1.0,18571.0
23.34,22.95,23.63,24.02,25.29,1.0,18611.0
23.34,22.95,23.63,23.83,25.29,1.0,18652.0
23.14,23.05,23.73,23.93,25.29,1.0,18693.0
23.14,23.05,23.44,23.83,25.1,1.0,18733.0
23.24,23.14,23.63,23.83,25.1,1.0,18774.0
23.24,22.95,23.73,23.93,25.29,1.0,18813.0
23.34,22.95,23.44,23.73,25.39,1.0,18854.0
23.34,22.85,23.73,23.93,25.29,1.0,18895.0
23.44,22.95,23.54,24.02,25.29,1.0,18935.0
23.34,23.14,23.44,23.93,25.29,1.0,18976.0
23.54,23.05,23.44,23.83,25.29,1.0,19016.0
23.54,22.75,23.73,23.73,25.59,1.0,19057.0
23.44,22.95,23.73,23.83,25.0,1.0,19098.0
23.24,23.14,23.54,23.93,25.39,1.0,19138.0
23.34,22.85,23.54,24.02,25.39,1.0,19179.0
