A1,A2,A3,A4,A5,heat,time
23.14,22.66,23.54,23.63,23.73,0.0,7562.0
22.95,22.56,23.34,23.83,23.63,0.0,7602.0
23.05,22.56,23.34,23.83,23.93,0.0,7642.0
22.85,22.46,23.14,23.63,23.73,0.0,7681.0
23.05,22.46,23.14,23.63,23.73,0.0,7720.0
22.85,22.46,23.05,23.44,23.73,0.0,7759.0
23.05,22.46,22.95,23.63,23.73,0.0,7799.0
23.14,22.36,23.05,23.63,23.54,0.0,7838.0
23.05,22.36,23.24,23.63,23.63,0.0,7878.0
22.85,22.56,23.24,23.63,23.63,0.0,7918.0
22.75,22.85,22.95,23.63,23.63,0.0,7957.0
22.85,22.36,22.85,23.63,23.83,0.0,7997.0
23.05,22.56,23.34,23.63,23.73,0.0,8036.0
23.14,22.46,23.24,23.54,23.63,0.0,8076.0
22.46,22.46,23.24,23.54,23.73,0.0,8116.0
22.95,22.56,23.14,23.63,23.83,0.0,8155.0
23.14,22.56,23.14,23.54,23.73,0.0,8195.0
22.75,22.56,23.14,23.54,23.54,0.0,8233.0
23.05,22.56,22.85,23.63,23.73,0.0,8273.0
22.95,22.46,23.34,23.44,23.44,0.0,8313.0
22.85,22.66,23.05,23.73,23.63,0.0,8352.0
22.95,22.66,23.14,23.54,23.73,0.0,8392.0
22.85,22.46,23.14,23.54,23.63,0.0,8431.0
23.05,22.27,23.14,23.73,23.73,0.0,8471.0
22.85,22.36,23.24,23.54,23.63,0.0,8511.0
22.95,22.66,23.05,23.73,23.73,0.0,8550.0
22.95,22.46,23.14,23.63,23.63,0.0,8590.0
23.05,22.46,23.24,23.54,23.54,0.0,8629.0
23.05,22.46,22.85,23.54,23.63,0.0,8669.0
22.75,22.56,23.14,23.63,23.44,0.0,8709.0
22.95,22.36,23.14,23.44,23.34,0.0,8748.0
22.95,22.66,23.34,23.73,23.54,0.0,8787.0
22.85,22.56,23.14,23.44,23.63,0.0,8826.0
22.85,22.27,23.14,23.73,23.63,0.0,8866.0
22.85,22.66,23.14,23.63,23.73,0.0,8906.0
23.14,22.66,23.44,23.83,23.73,0.0,8945.0
